customer_id,age,gender,region,city_tier,employment_status,employment_length_years,annual_income,credit_score,housing_status,marital_status,existing_debts_count
CUST-113880,25,Male,North,Tier 3,Contractual,1.0,18741.39,590,Rented,Married,2
CUST-113881,28,Female,North,Tier 1,Salaried - Corporate,7.0,80736.62,682,Mortgaged,Married,1
CUST-113882,44,Male,West,Tier 1,Salaried - Public Sector,0.0,58229.87,675,Mortgaged,Married,3
CUST-113883,56,Female,North,Tier 3,Self-Employed Business,1.0,55066.41,657,Rented,Divorced,2
CUST-113884,50,Male,East,Tier 2,Salaried - Corporate,0.0,71523.6,694,Owned,Single,2
CUST-113885,23,Female,South,Tier 1,Self-Employed Business,2.0,295153.16,807,Family Owned,Married,3
CUST-113886,45,Female,South,Tier 1,Self-Employed Professional,6.0,202999.98,747,Rented,Married,3
CUST-113887,30,Male,West,Tier 3,Salaried - Corporate,2.0,60044.31,584,Rented,Married,2
CUST-113888,31,Male,West,Tier 1,Salaried - Corporate,0.0,41301.8,619,Family Owned,Married,1
CUST-113889,32,Male,East,Tier 3,Salaried - Corporate,11.0,33795.07,666,Owned,Married,1
CUST-113890,44,Male,South,Tier 1,Salaried - Corporate,11.0,94334.13,719,Owned,Married,0
CUST-113891,46,Male,North,Tier 2,Self-Employed Professional,3.0,41046.19,574,Rented,Single,2
CUST-113892,36,Female,South,Tier 2,Unemployed,0.0,13271.97,493,Owned,Single,5
CUST-113893,36,Male,West,Tier 1,Salaried - Corporate,10.0,76314.12,709,Mortgaged,Married,1
CUST-113894,41,Female,East,Tier 1,Salaried - Corporate,9.0,175001.08,715,Rented,Married,1
CUST-113895,42,Female,North-East,Tier 1,Salaried - Corporate,4.0,65105.44,686,Owned,Married,5
CUST-113896,48,Female,North,Tier 2,Contractual,4.0,13253.93,634,Mortgaged,Divorced,2
CUST-113897,24,Male,North-East,Tier 2,Salaried - Public Sector,3.0,66719.89,661,Mortgaged,Single,0
CUST-113898,37,Male,East,Tier 1,Salaried - Corporate,7.0,118753.54,645,Rented,Married,2
CUST-113899,26,Male,West,Tier 1,Self-Employed Business,5.0,468551.75,850,Owned,Married,0
CUST-113900,36,Male,South,Tier 1,Contractual,5.0,28689.31,587,Owned,Married,4
CUST-113901,34,Male,South,Tier 2,Salaried - Corporate,8.0,27271.33,649,Mortgaged,Single,0
CUST-113902,36,Female,West,Tier 1,Salaried - Corporate,1.0,84008.05,692,Owned,Single,4
CUST-113903,29,Female,West,Tier 1,Salaried - Corporate,8.0,91540.8,653,Mortgaged,Married,1
CUST-113904,22,Male,South,Tier 2,Salaried - Corporate,0.0,72344.94,691,Rented,Married,2
CUST-113905,21,Male,South,Tier 2,Salaried - Corporate,1.0,44279.03,639,,Married,3
CUST-113906,35,Male,East,Tier 1,Salaried - Corporate,7.0,87246.84,721,Family Owned,Married,1
CUST-113907,32,Female,Central,Tier 1,Self-Employed Business,11.0,102438.52,754,Mortgaged,Married,3
CUST-113908,30,Female,South,Tier 3,Salaried - Corporate,3.0,30660.24,704,Mortgaged,Married,1
CUST-113909,50,Male,South,Tier 3,Salaried - Corporate,0.0,23479.12,709,Rented,Married,1
CUST-113910,28,Male,West,Tier 1,Salaried - Corporate,2.0,59909.08,668,Family Owned,Single,1
CUST-113911,51,Female,East,Tier 1,Salaried - Corporate,3.0,68091.62,661,Rented,Married,1
CUST-113912,53,Male,South,Tier 3,Self-Employed Professional,8.0,74938.22,651,Owned,Married,4
CUST-113913,21,Male,North,Rural,Salaried - Corporate,1.0,39997.39,682,Family Owned,Single,1
CUST-113914,37,Female,West,Tier 1,Unemployed,0.0,14151.06,518,Mortgaged,Single,2
CUST-113915,33,Male,South,Tier 3,Salaried - Corporate,1.0,53142.41,662,Mortgaged,Married,2
CUST-113916,21,Female,North,Tier 2,Salaried - Corporate,1.0,52246.24,613,Rented,Single,2
CUST-113917,22,Male,East,Tier 1,Self-Employed Business,1.0,58450.84,644,Mortgaged,Married,1
CUST-113918,44,Female,South,Tier 2,Contractual,15.0,31361.44,675,Owned,Married,1
CUST-113919,57,Female,South,Tier 2,Contractual,1.0,36339.3,654,Rented,Married,0
CUST-113920,46,Male,South,Tier 1,Self-Employed Business,3.0,89324.3,710,Rented,Married,0
CUST-113921,40,Female,West,Tier 1,Contractual,3.0,73485.6,654,Rented,Married,1
CUST-113922,36,Male,North,Tier 3,Self-Employed Business,0.0,130251.14,764,Mortgaged,Single,2
CUST-113923,53,Male,North,Tier 3,Salaried - Corporate,0.0,52732.81,705,Owned,Married,0
CUST-113924,58,Male,South,Tier 1,Self-Employed Business,14.0,73635.64,762,Rented,Single,3
CUST-113925,31,Male,North,Tier 2,Salaried - Public Sector,10.0,23669.88,625,Rented,Married,5
CUST-113926,21,Male,East,Tier 1,Salaried - Public Sector,1.0,39173.48,755,Family Owned,Single,1
CUST-113927,21,Female,Central,Tier 2,Salaried - Corporate,1.0,84550.54,760,Rented,Married,1
CUST-113928,50,Male,East,Tier 3,Salaried - Public Sector,4.0,25407.64,665,,Married,0
CUST-113929,36,Male,North,Tier 1,Self-Employed Professional,1.0,110021.27,673,Owned,Married,1
CUST-113930,38,Female,North,Tier 1,Self-Employed Business,2.0,50849.88,630,Owned,Married,3
CUST-113931,21,Female,North,Tier 3,Salaried - Corporate,1.0,37119.81,673,Mortgaged,Married,2
CUST-113932,29,Male,North,Tier 2,Salaried - Corporate,3.0,42608.14,678,Rented,Single,0
CUST-113933,34,Male,South,Tier 1,Salaried - Corporate,0.0,106997.76,688,Owned,Married,1
CUST-113934,39,Male,North,Tier 3,Salaried - Corporate,0.0,63932.38,628,Mortgaged,Single,0
CUST-113935,33,Male,West,Tier 3,Self-Employed Professional,1.0,18807.11,639,Mortgaged,Married,0
CUST-113936,26,Female,West,Tier 2,Salaried - Corporate,1.0,106375.77,693,Owned,Married,2
CUST-113937,29,Male,East,Tier 1,Salaried - Corporate,8.0,61789.83,631,Mortgaged,Married,1
CUST-113938,49,Male,North,Tier 2,Salaried - Corporate,6.0,93239.36,710,Mortgaged,Single,2
CUST-113939,39,Female,West,Tier 2,Salaried - Public Sector,10.0,82963.31,759,Rented,Divorced,4
CUST-113940,43,Female,North,Tier 1,Salaried - Corporate,3.0,53129.57,692,Owned,Married,2
CUST-113941,28,Male,North,Tier 1,Salaried - Corporate,5.0,158321.84,716,Family Owned,Single,3
CUST-113942,21,Female,South,Tier 1,Salaried - Corporate,1.0,28800.31,719,Family Owned,Divorced,2
CUST-113943,31,Female,South,Tier 1,Contractual,1.0,21944.99,557,Rented,Married,2
CUST-113944,28,Female,South,Tier 2,Contractual,5.0,22286.91,619,Rented,Single,1
CUST-113945,40,Female,North,Tier 1,Self-Employed Professional,2.0,46284.66,643,Owned,Married,0
CUST-113946,68,Male,North,Tier 2,Self-Employed Business,1.0,26568.47,642,Rented,Married,2
CUST-113947,43,Female,West,Tier 1,Salaried - Corporate,16.0,117645.1,731,Owned,Married,1
CUST-113948,64,Female,South,Rural,Salaried - Corporate,0.0,32487.76,702,Rented,Single,3
CUST-113949,42,Male,North,Tier 2,Salaried - Public Sector,8.0,50581.85,703,Mortgaged,Married,1
CUST-113950,30,Female,South,Tier 1,Self-Employed Professional,4.0,129092.14,730,Rented,Single,5
CUST-113951,40,Female,North,Tier 3,Salaried - Corporate,8.0,70090.67,686,Rented,Married,2
CUST-113952,54,Female,East,Tier 1,Salaried - Public Sector,0.0,118537.05,696,Mortgaged,Single,2
CUST-113953,55,Female,North,Tier 2,Salaried - Corporate,2.0,35015.54,686,Mortgaged,Single,0
CUST-113954,31,Male,East,Rural,Self-Employed Professional,9.0,125575.14,765,Mortgaged,Married,2
CUST-113955,39,Female,East,Tier 2,Self-Employed Business,10.0,81893.87,727,Rented,Married,2
CUST-113956,22,Female,West,Tier 3,Self-Employed Business,1.0,61704.26,709,Family Owned,Married,1
CUST-113957,45,Female,North,Tier 1,Self-Employed Professional,8.0,72782.8,767,Rented,Married,3
CUST-113958,52,Female,South,Tier 2,Salaried - Corporate,2.0,63221.97,706,Mortgaged,Married,2
CUST-113959,37,Male,Central,Tier 1,Self-Employed Business,7.0,280115.19,679,Owned,Married,1
CUST-113960,30,Male,West,Tier 3,Salaried - Corporate,0.0,56447.31,680,,Single,3
CUST-113961,40,Female,North-East,Tier 1,Self-Employed Business,1.0,205159.51,820,Owned,Married,6
CUST-113962,41,Female,Central,Tier 1,Salaried - Corporate,4.0,45585.46,715,Rented,Married,1
CUST-113963,37,Male,East,Rural,Salaried - Public Sector,4.0,30930.13,654,Rented,Married,1
CUST-113964,38,Male,North,Tier 1,Salaried - Public Sector,,65867.38,719,Rented,Single,3
CUST-113965,35,Female,West,Tier 1,Salaried - Corporate,7.0,90628.8,698,Owned,Married,2
CUST-113966,46,Female,East,Tier 2,Self-Employed Business,4.0,93154.18,729,Mortgaged,Single,0
CUST-113967,44,Female,East,Rural,Salaried - Public Sector,0.0,75467.66,716,Mortgaged,Married,0
CUST-113968,27,Male,East,Tier 2,Salaried - Corporate,6.0,38834.7,738,Owned,Single,2
CUST-113969,26,Female,East,Tier 1,Salaried - Corporate,5.0,88925.06,633,Rented,Married,2
CUST-113970,34,Female,South,Tier 2,Self-Employed Professional,13.0,89822.14,678,Family Owned,Married,1
CUST-113971,44,Female,South,Tier 2,Salaried - Corporate,3.0,44337.24,650,Mortgaged,Married,1
CUST-113972,38,Female,North,Rural,Salaried - Corporate,0.0,39333.27,686,Family Owned,Married,2
CUST-113973,30,Male,West,Tier 2,Salaried - Public Sector,8.0,37600.46,720,Rented,Single,3
CUST-113974,39,Other,West,Tier 2,Salaried - Corporate,5.0,62802.45,694,Mortgaged,Divorced,2
CUST-113975,33,Female,East,Tier 2,Salaried - Corporate,0.0,28021.87,551,Owned,Single,1
CUST-113976,45,Male,North,Tier 2,Salaried - Public Sector,5.0,96434.7,766,Mortgaged,Single,1
CUST-113977,40,Female,North,Tier 2,Salaried - Corporate,16.0,47954.23,728,Mortgaged,Married,2
CUST-113978,33,Female,North,Tier 1,Salaried - Corporate,1.0,49298.79,686,Mortgaged,Married,0
CUST-113979,39,Female,North,Tier 1,Salaried - Corporate,1.0,29544.58,538,Owned,Single,0
CUST-113980,50,Male,South,Tier 1,Salaried - Public Sector,6.0,55304.4,752,Mortgaged,Married,0
CUST-113981,31,Male,North,Tier 2,Salaried - Corporate,10.0,48122.86,684,Rented,Married,0
CUST-113982,41,Male,North,Tier 1,Contractual,6.0,40132.69,687,Mortgaged,Married,2
CUST-113983,36,Male,East,Tier 1,Self-Employed Business,6.0,82093.11,740,Mortgaged,Single,2
CUST-113984,41,Male,Central,Tier 3,Salaried - Corporate,2.0,172909.72,697,Owned,Single,1
CUST-113985,30,Male,North,Tier 1,Salaried - Corporate,0.0,37318.46,669,Rented,Married,2
CUST-113986,38,Male,South,Tier 3,Self-Employed Business,10.0,84298.61,767,Rented,Married,0
CUST-113987,48,Female,North-East,Tier 3,Salaried - Corporate,27.0,49776.84,667,Mortgaged,Divorced,1
CUST-113988,27,Male,Central,Tier 2,Self-Employed Business,6.0,28468.88,701,Owned,Married,5
CUST-113989,23,Male,South,Tier 1,Self-Employed Professional,2.0,70755.66,627,Owned,Married,2
CUST-113990,24,Male,South,Tier 1,Salaried - Corporate,2.0,227957.29,699,Rented,Married,3
CUST-113991,25,Male,North,Rural,Self-Employed Business,4.0,38026.36,612,Owned,Married,2
CUST-113992,42,Female,North,Tier 3,Salaried - Public Sector,21.0,82500.62,850,Mortgaged,Divorced,4
CUST-113993,22,Male,South,Rural,Self-Employed Professional,1.0,46440.17,672,Owned,Single,1
CUST-113994,34,Female,South,Rural,Salaried - Corporate,4.0,41297.54,580,Owned,Married,1
CUST-113995,43,Female,West,Tier 1,Salaried - Corporate,4.0,58399.97,651,Owned,Married,1
CUST-113996,41,Female,North,Tier 2,Salaried - Corporate,1.0,32978.82,617,Mortgaged,Married,1
CUST-113997,33,Male,West,Tier 3,Salaried - Corporate,,22146.99,653,Rented,Married,0
CUST-113998,38,Male,South,Tier 1,Salaried - Corporate,1.0,52002.35,635,Mortgaged,Single,3
CUST-113999,38,Male,East,Tier 2,Salaried - Corporate,1.0,78929.39,621,Rented,Married,2
CUST-114000,34,Male,East,Tier 1,Self-Employed Business,6.0,138860.18,790,Mortgaged,Single,1
CUST-114001,34,Female,East,Tier 1,Salaried - Corporate,,58513.68,703,Rented,Married,2
CUST-114002,59,Male,North,Tier 1,Self-Employed Professional,6.0,265649.31,749,Owned,Married,4
CUST-114003,45,Male,South,Tier 1,Contractual,3.0,23933.22,673,Rented,Single,0
CUST-114004,61,Male,North,Tier 2,Salaried - Corporate,7.0,68109.39,784,Rented,Married,2
CUST-114005,32,Female,East,Tier 2,Salaried - Corporate,3.0,28166.54,644,Family Owned,Married,2
CUST-114006,36,Male,North,Tier 1,Self-Employed Professional,6.0,103112.77,665,Family Owned,Married,0
CUST-114007,23,Male,South,Tier 3,Self-Employed Professional,2.0,67598.41,684,Family Owned,Divorced,2
CUST-114008,28,Female,North,Tier 3,Salaried - Corporate,0.0,36828.26,754,Rented,Single,1
CUST-114009,56,Male,South,Tier 1,Salaried - Corporate,1.0,72021.74,644,Rented,Married,2
CUST-114010,31,Male,East,Tier 1,Salaried - Corporate,7.0,55491.61,644,Owned,Single,3
CUST-114011,56,Male,South,Tier 1,Salaried - Public Sector,3.0,92464.28,711,Mortgaged,Married,1
CUST-114012,24,Female,South,Tier 2,Salaried - Corporate,3.0,83909.84,693,Owned,Married,1
CUST-114013,26,Male,East,Tier 2,Salaried - Public Sector,5.0,58414.99,699,Mortgaged,Married,2
CUST-114014,33,Male,West,Tier 2,Salaried - Corporate,4.0,76892.3,705,Rented,Married,1
CUST-114015,36,Female,North,Tier 1,Self-Employed Professional,10.0,119857.58,727,Family Owned,Married,0
CUST-114016,46,Male,South,Tier 1,Self-Employed Business,2.0,71326.63,663,Owned,Married,5
CUST-114017,41,Female,East,Rural,Self-Employed Business,7.0,70366.69,683,Mortgaged,Single,1
CUST-114018,32,Male,Central,Tier 1,Salaried - Corporate,3.0,102671.54,656,Mortgaged,Married,1
CUST-114019,35,Male,North,Tier 2,Contractual,4.0,24539.0,593,Mortgaged,Married,2
CUST-114020,33,Female,East,Tier 1,Salaried - Public Sector,0.0,80048.07,679,Mortgaged,Married,0
CUST-114021,27,Female,Central,Tier 1,Self-Employed Business,,37694.01,654,Mortgaged,Married,2
CUST-114022,28,Male,South,Tier 2,Salaried - Public Sector,2.0,30513.63,668,Family Owned,Married,3
CUST-114023,47,Female,South,Tier 2,Salaried - Public Sector,2.0,50676.32,661,Rented,Married,3
CUST-114024,21,Female,East,Tier 1,Self-Employed Professional,0.0,71317.08,687,Family Owned,Married,3
CUST-114025,53,Male,North,Tier 1,Salaried - Corporate,4.0,122105.58,715,Owned,Married,0
CUST-114026,33,Female,South,Tier 2,Salaried - Corporate,3.0,49406.63,676,Mortgaged,Single,3
CUST-114027,29,Male,North,Tier 1,Salaried - Corporate,0.0,125076.19,658,Family Owned,Married,0
CUST-114028,44,Male,North,Tier 2,Self-Employed Business,8.0,71803.18,661,Mortgaged,Single,0
CUST-114029,51,Male,North,Rural,Self-Employed Business,0.0,70127.9,729,Mortgaged,Married,4
CUST-114030,48,Female,West,Tier 2,Self-Employed Business,0.0,54456.93,683,Rented,Married,0
CUST-114031,42,Male,Central,Tier 1,Self-Employed Business,3.0,87393.0,652,Rented,Married,3
CUST-114032,47,Female,South,Tier 3,Unemployed,0.0,7481.3,408,Rented,Married,2
CUST-114033,21,Male,North,Tier 2,Salaried - Public Sector,1.0,32077.62,687,Rented,Married,4
CUST-114034,31,Male,West,Tier 3,Salaried - Corporate,1.0,64689.14,708,Family Owned,Divorced,1
CUST-114035,27,Female,South,Tier 2,Salaried - Public Sector,4.0,75359.48,674,Rented,Single,2
CUST-114036,49,Female,West,Tier 2,Salaried - Corporate,4.0,86288.53,704,Owned,Single,1
CUST-114037,33,Male,East,Tier 2,Salaried - Corporate,3.0,94302.05,710,Rented,Married,4
CUST-114038,45,Male,Central,Tier 1,Self-Employed Professional,8.0,97927.27,678,Mortgaged,Married,0
CUST-114039,42,Female,North,Tier 1,Salaried - Corporate,4.0,56533.15,682,Mortgaged,Married,0
CUST-114040,28,Male,North,Tier 2,Salaried - Corporate,7.0,38197.07,668,Mortgaged,Single,0
CUST-114041,31,Female,South,Tier 2,Self-Employed Professional,9.0,23081.93,613,Mortgaged,Married,1
CUST-114042,49,Female,South,Tier 2,Salaried - Corporate,0.0,70814.24,689,Rented,Married,1
CUST-114043,29,Female,Central,Tier 2,Salaried - Corporate,1.0,57761.3,687,Owned,Married,1
CUST-114044,38,Female,Central,Tier 1,Salaried - Corporate,4.0,85052.1,651,Rented,Single,2
CUST-114045,29,Female,West,Tier 1,Salaried - Public Sector,3.0,81084.27,734,Family Owned,Single,1
CUST-114046,33,Male,North,Tier 1,Salaried - Corporate,0.0,140936.75,685,Rented,Married,2
CUST-114047,36,Male,West,Tier 3,Self-Employed Professional,4.0,40752.12,636,Rented,Married,3
CUST-114048,29,Male,South,Tier 1,Contractual,5.0,43359.49,666,Mortgaged,Single,1
CUST-114049,27,Male,Central,Tier 1,Self-Employed Business,,67132.76,718,Mortgaged,Married,3
CUST-114050,39,Female,North,Tier 1,Self-Employed Business,12.0,28807.69,638,Rented,Married,2
CUST-114051,28,Male,North,Tier 2,Contractual,4.0,24843.14,624,Mortgaged,Married,2
CUST-114052,28,Female,West,Tier 1,Salaried - Corporate,7.0,146153.28,752,Owned,Married,2
CUST-114053,27,Female,West,Tier 1,Self-Employed Business,5.0,83595.99,684,Rented,Married,2
CUST-114054,36,Female,West,Tier 2,Salaried - Public Sector,14.0,34370.66,715,Family Owned,Married,1
CUST-114055,46,Male,North,Tier 2,Salaried - Corporate,1.0,65671.57,594,Rented,Single,1
CUST-114056,52,Female,West,Tier 3,Self-Employed Professional,10.0,84653.17,690,Rented,Married,2
CUST-114057,29,Male,East,Tier 1,Salaried - Corporate,3.0,90960.4,739,Owned,Married,2
CUST-114058,58,Female,East,Tier 2,Salaried - Corporate,7.0,106689.85,697,Mortgaged,Married,0
CUST-114059,26,Male,East,Tier 1,Self-Employed Professional,5.0,49074.66,630,Mortgaged,Married,0
CUST-114060,47,Female,West,Tier 2,Salaried - Corporate,0.0,108502.08,578,Rented,Married,1
CUST-114061,29,Male,South,Tier 2,Salaried - Corporate,3.0,19409.31,676,Owned,Single,0
CUST-114062,28,Male,North,Tier 2,Self-Employed Business,,17652.41,604,Mortgaged,Single,2
CUST-114063,29,Male,South,Tier 1,Salaried - Corporate,8.0,33889.41,601,Rented,Married,2
CUST-114064,36,Female,West,Tier 2,Self-Employed Professional,1.0,88266.72,709,Mortgaged,Single,2
CUST-114065,42,Female,North,Tier 1,Salaried - Corporate,2.0,33121.99,723,Owned,Single,2
CUST-114066,43,Male,North,Tier 3,Self-Employed Business,2.0,35083.75,657,Mortgaged,Married,3
CUST-114067,27,Male,East,Tier 3,Salaried - Corporate,4.0,32879.48,568,,Married,0
CUST-114068,27,Male,North,Tier 2,Salaried - Corporate,,78681.94,667,Rented,Married,1
CUST-114069,27,Male,North,Tier 2,Salaried - Corporate,3.0,102649.09,750,Rented,Married,4
CUST-114070,35,Male,West,Tier 1,Self-Employed Business,0.0,178763.2,731,Mortgaged,Married,1
CUST-114071,34,Male,North,Rural,Salaried - Corporate,4.0,19869.2,575,Rented,Single,2
CUST-114072,27,Female,South,Tier 3,Self-Employed Professional,0.0,55244.56,783,Mortgaged,Married,1
CUST-114073,39,Male,South,Tier 2,Salaried - Corporate,2.0,45015.3,639,Rented,Married,3
CUST-114074,59,Female,South,Tier 2,Self-Employed Business,4.0,65212.21,677,Mortgaged,Divorced,2
CUST-114075,31,Male,South,Tier 2,Salaried - Corporate,4.0,52425.32,663,Owned,Married,1
CUST-114076,32,Female,Central,Tier 3,Salaried - Corporate,10.0,32216.8,714,Family Owned,Married,1
CUST-114077,42,Female,East,Tier 1,Self-Employed Professional,9.0,55654.25,685,Rented,Single,1
CUST-114078,31,Male,South,Tier 1,Self-Employed Professional,1.0,65734.65,595,Rented,Married,2
CUST-114079,43,Male,South,Tier 3,Self-Employed Professional,2.0,32778.12,567,Family Owned,Married,1
CUST-114080,29,Male,South,Tier 2,Salaried - Corporate,8.0,90051.01,688,Family Owned,Single,1
CUST-114081,55,Male,North,Tier 2,Salaried - Public Sector,2.0,47782.44,677,Mortgaged,Single,3
CUST-114082,40,Male,Central,Tier 1,Salaried - Corporate,0.0,116717.71,679,Owned,Married,1
CUST-114083,30,Male,North,Rural,Contractual,6.0,32996.41,650,Rented,Married,2
CUST-114084,31,Male,East,Tier 1,Salaried - Public Sector,1.0,110928.11,767,Rented,Married,2
CUST-114085,31,Male,West,Tier 2,Salaried - Corporate,,28885.01,598,Rented,Single,3
CUST-114086,50,Male,West,Tier 1,Self-Employed Business,10.0,114267.28,740,Mortgaged,Single,0
CUST-114087,24,Male,North,Tier 1,Salaried - Corporate,1.0,37865.42,632,Mortgaged,Married,2
CUST-114088,30,Male,South,Tier 2,Unemployed,0.0,27854.99,513,Owned,Married,1
CUST-114089,31,Female,North,Tier 3,Self-Employed Professional,3.0,70660.19,664,Owned,Married,2
CUST-114090,36,Female,West,Rural,Self-Employed Professional,2.0,37445.71,689,Owned,Single,3
CUST-114091,34,Female,South,Tier 1,Salaried - Corporate,13.0,60159.63,715,Mortgaged,Divorced,4
CUST-114092,22,Male,North,Tier 3,Salaried - Public Sector,1.0,51434.05,645,Mortgaged,Single,5
CUST-114093,33,Male,West,Tier 2,Salaried - Corporate,0.0,45063.13,745,Mortgaged,Single,0
CUST-114094,36,Male,South,Tier 1,Self-Employed Business,,36766.33,637,Owned,Single,6
CUST-114095,30,Male,North,Tier 3,Salaried - Corporate,1.0,50876.86,683,Owned,Single,2
CUST-114096,43,Female,South,Tier 1,Salaried - Corporate,0.0,130459.91,703,Mortgaged,Married,3
CUST-114097,46,Male,North,Tier 3,Salaried - Public Sector,2.0,35705.7,586,Mortgaged,Married,3
CUST-114098,36,Female,Central,Tier 1,Self-Employed Business,2.0,160726.5,709,Owned,Married,3
CUST-114099,39,Female,South,Tier 2,Self-Employed Professional,1.0,46401.38,638,Mortgaged,Married,5
CUST-114100,21,Other,East,Tier 1,Self-Employed Professional,1.0,92771.4,675,Rented,Married,3
CUST-114101,32,Male,Central,Tier 1,Salaried - Corporate,1.0,74034.88,775,Owned,Married,1
