customer_id,age,gender,city,annual_income,visit_frequency,avg_purchase_value,online_activity_score,membership_years,discount_usage,monthly_spending,loyal_customer
CUST-19400,46,Female,Los Angeles,56631.24,5,68.7,38.8,1.5,0.41,480.54,0
CUST-19401,33,Male,San Francisco,89878.56,7,116.1,74.3,1.3,0.52,983.3,0
CUST-19402,18,Male,New York,23057.21,8,40.21,68.9,0.5,0.71,319.0,0
CUST-19403,35,Female,Los Angeles,107518.23,4,290.29,61.4,5.1,0.43,1318.27,0
CUST-19404,45,Male,Houston,77396.42,8,102.86,83.9,9.5,0.67,990.33,1
CUST-19405,59,Male,Austin,23576.87,13,39.83,88.6,14.6,0.83,466.35,1
CUST-19406,23,Female,Los Angeles,22800.68,5,69.24,58.6,1.1,0.65,385.31,0
CUST-19407,32,Male,Houston,78406.34,7,146.58,70.8,4.0,0.57,1070.48,0
CUST-19408,33,Male,Chicago,83370.48,13,196.86,78.3,1.5,0.4,2528.21,1
CUST-19409,54,Male,Boston,88773.1,11,128.58,85.8,8.2,0.36,1522.21,1
CUST-19410,37,Female,New York,35833.65,9,61.18,66.4,2.0,0.53,652.97,0
CUST-19411,27,Male,Houston,128415.68,6,138.68,70.0,1.0,0.22,1161.22,1
CUST-19412,44,Female,Seattle,46427.31,9,68.13,62.3,1.5,0.53,688.06,0
CUST-19413,33,Female,Austin,67174.46,3,136.29,50.4,3.7,0.46,540.04,0
CUST-19414,23,Female,San Francisco,86022.29,7,234.57,66.0,1.9,0.4,1738.7,0
CUST-19415,27,Male,Chicago,126153.63,9,305.88,92.7,0.9,0.4,2914.56,1
CUST-19416,58,Male,Chicago,60559.03,11,136.61,76.0,7.8,0.64,1503.76,1
CUST-19417,42,Female,Los Angeles,76701.97,6,125.03,89.6,6.8,0.53,915.26,1
CUST-19418,39,Male,Phoenix,46914.24,13,82.8,34.6,4.4,0.44,1105.79,1
CUST-19419,35,Female,San Francisco,41696.5,7,72.03,71.5,6.2,0.66,527.55,1
CUST-19420,41,Female,Miami,18000.0,4,27.77,67.8,1.9,0.62,144.22,0
CUST-19421,41,Female,Chicago,57819.43,4,87.61,48.8,0.7,0.45,468.57,0
CUST-19422,41,Male,San Francisco,37432.35,10,75.85,72.9,3.8,0.45,769.88,0
CUST-19423,39,Female,Boston,77451.73,9,198.34,63.5,4.9,0.32,1863.25,1
CUST-19424,48,Male,Boston,70031.23,7,196.56,56.8,3.4,0.55,1379.46,0
CUST-19425,38,Male,San Francisco,80715.76,11,92.68,66.7,1.8,0.58,1075.36,0
CUST-19426,26,Female,Phoenix,28801.34,8,96.14,78.0,2.7,,722.98,1
CUST-19427,30,Female,Houston,86420.37,3,189.59,58.2,1.3,0.34,743.87,0
CUST-19428,18,Female,New York,92733.97,9,222.11,65.8,0.5,0.53,1951.78,1
CUST-19429,62,Female,New York,40508.0,12,70.71,95.8,14.3,0.71,809.4,1
CUST-19430,48,Female,Houston,144781.43,12,269.49,53.8,7.5,0.18,3478.15,1
CUST-19431,28,Male,New York,65821.97,5,104.99,,2.2,0.56,665.98,0
CUST-19432,34,Male,Houston,26411.73,8,76.38,66.5,2.6,0.77,546.75,0
CUST-19433,30,Female,Phoenix,33371.7,8,84.67,67.5,2.7,0.62,643.66,0
CUST-19434,56,Male,Houston,24203.71,8,66.23,54.6,11.1,0.49,544.04,1
CUST-19435,20,Female,New York,144324.29,6,278.06,65.6,0.7,0.24,2018.03,0
CUST-19436,39,Male,New York,125533.6,10,163.21,98.8,5.6,0.51,1841.39,1
CUST-19437,36,Male,New York,105857.0,8,161.18,71.9,5.8,0.49,1418.02,1
CUST-19438,47,Male,New York,96343.53,3,153.4,55.4,1.5,0.16,743.12,0
CUST-19439,36,Female,Austin,111244.0,6,196.88,39.0,0.6,0.28,1445.49,0
CUST-19440,18,Female,Los Angeles,55202.57,7,131.94,61.8,0.5,0.56,993.0,0
CUST-19441,34,Male,Los Angeles,76964.0,7,130.08,,2.0,0.44,1041.77,0
CUST-19442,26,Male,New York,48735.3,6,129.36,79.5,2.9,0.74,739.78,1
CUST-19443,38,Female,Phoenix,45157.66,8,101.05,73.9,4.5,0.62,875.34,1
CUST-19444,55,Male,Phoenix,61064.02,4,175.25,67.4,7.3,0.55,833.04,1
CUST-19445,18,Female,New York,18000.0,4,23.83,71.5,0.5,,110.31,0
CUST-19446,28,Female,Boston,47689.48,8,58.23,54.5,3.1,0.48,538.39,0
CUST-19447,31,Female,Miami,55893.33,6,153.89,80.9,3.8,0.59,973.41,1
CUST-19448,33,Female,Los Angeles,59934.28,5,103.9,71.9,4.3,0.66,630.44,0
CUST-19449,46,Male,Houston,41048.46,9,112.19,76.7,6.0,0.59,1018.2,1
CUST-19450,35,Female,Chicago,76371.6,8,221.45,72.2,6.3,0.51,1749.78,1
CUST-19451,42,Female,Los Angeles,43735.08,6,62.91,67.7,8.6,0.61,465.52,1
CUST-19452,30,Female,Miami,27938.28,6,79.44,77.1,1.9,0.57,531.01,0
CUST-19453,40,Male,New York,132188.95,10,184.65,70.4,7.2,0.34,2077.62,1
CUST-19454,47,Female,Chicago,95809.24,8,150.46,66.0,10.4,0.37,1425.83,1
CUST-19455,29,Female,Chicago,42159.51,7,99.82,80.7,2.9,0.58,721.3,0
CUST-19456,47,Female,Chicago,54964.5,7,145.42,67.4,6.7,0.7,1051.42,1
CUST-19457,38,Male,Seattle,103377.06,12,156.24,78.3,5.5,0.51,1939.78,1
CUST-19458,50,Male,Los Angeles,63689.76,12,156.35,59.4,2.5,0.53,1836.0,0
CUST-19459,35,Female,New York,95340.35,7,166.88,62.4,1.1,0.21,1484.02,0
CUST-19460,42,Female,Phoenix,61847.25,18,128.16,71.8,8.0,0.46,2224.81,1
CUST-19461,37,Male,New York,62350.03,5,118.04,73.0,4.6,0.55,705.83,1
CUST-19462,36,Female,New York,94661.87,1,207.72,52.4,1.3,0.36,480.59,0
CUST-19463,41,Male,Chicago,35112.71,6,61.45,76.7,4.1,0.63,498.75,1
CUST-19464,44,Male,Los Angeles,75879.29,7,171.04,80.2,3.5,0.46,1257.83,1
CUST-19465,23,Male,Chicago,54816.22,5,118.42,88.9,1.8,0.55,702.7,0
CUST-19466,55,Male,Los Angeles,52020.95,14,110.91,100.0,7.8,0.63,1459.55,1
CUST-19467,18,Male,New York,39211.94,10,91.03,89.4,0.5,0.63,829.82,1
CUST-19468,29,Male,Houston,54969.64,6,71.86,62.4,1.4,0.49,561.98,0
CUST-19469,36,Male,New York,74560.77,9,124.36,73.4,5.9,0.41,1250.97,1
CUST-19470,42,Female,Austin,39163.17,8,58.71,71.0,9.0,0.47,528.11,1
CUST-19471,56,Female,Los Angeles,28038.28,9,10.0,88.8,12.0,0.79,174.84,1
CUST-19472,18,Female,San Francisco,33330.72,4,46.54,59.2,0.5,0.61,290.56,0
CUST-19473,31,Male,Miami,45327.55,12,34.01,79.9,4.4,0.46,485.2,1
CUST-19474,18,Male,Los Angeles,72621.1,7,65.94,61.6,0.5,0.38,699.36,0
CUST-19475,38,Female,San Francisco,191273.2,3,339.79,65.5,1.4,0.13,1582.77,0
CUST-19476,41,Female,Seattle,66208.63,5,134.76,80.3,4.3,0.58,768.5,0
CUST-19477,57,Male,Los Angeles,27641.37,9,67.08,62.3,3.1,0.7,635.11,1
CUST-19478,39,Male,Austin,53736.68,8,80.94,75.6,2.5,0.61,768.03,0
CUST-19479,50,Female,New York,136733.22,8,209.52,79.5,7.7,0.34,1919.69,1
CUST-19480,45,Female,Los Angeles,44283.35,5,132.33,67.1,4.7,0.68,702.89,0
CUST-19481,32,Male,Miami,90039.93,7,158.8,57.4,4.9,0.47,1225.37,0
CUST-19482,21,Female,New York,79854.93,10,217.85,67.1,0.7,0.47,2194.47,0
CUST-19483,41,Female,San Francisco,104810.9,7,277.76,90.2,9.2,0.56,2054.6,1
CUST-19484,20,Female,Seattle,171539.96,9,450.0,55.6,0.6,0.24,4328.94,0
CUST-19485,53,Male,Austin,23781.86,8,35.65,98.3,7.5,0.74,311.75,1
CUST-19486,36,Other,Chicago,89057.92,6,153.41,72.6,1.4,0.39,1051.5,1
CUST-19487,52,Male,Austin,56837.96,7,114.47,75.6,8.1,0.37,856.09,1
CUST-19488,32,Female,Chicago,35390.54,7,77.09,56.4,5.4,0.63,576.91,1
CUST-19489,41,Female,Los Angeles,59245.47,8,136.99,75.5,7.0,0.53,1067.93,1
CUST-19490,40,Male,Houston,119873.49,5,147.63,51.2,2.5,,1003.77,0
CUST-19491,37,Female,Phoenix,95045.64,11,177.5,71.5,3.6,0.4,1989.05,1
CUST-19492,32,Male,Chicago,20919.41,10,64.49,75.1,2.7,0.69,556.45,1
CUST-19493,42,Male,Houston,35023.93,5,101.69,79.6,1.4,0.73,499.3,0
CUST-19494,26,Male,Chicago,91147.77,6,160.37,89.5,2.9,0.35,1145.4,1
CUST-19495,23,Female,Houston,50911.02,3,81.88,61.4,1.1,0.58,395.07,0
CUST-19496,52,Male,Austin,59059.67,7,79.21,63.2,7.0,0.5,737.11,1
CUST-19497,46,Female,Houston,23495.01,7,51.19,70.8,3.6,0.66,362.58,0
CUST-19498,38,Male,Los Angeles,42917.01,4,55.14,63.4,1.6,0.43,298.72,0
CUST-19499,57,Male,San Francisco,38459.82,13,100.01,,13.6,0.64,1221.1,1
CUST-19500,34,Male,Los Angeles,27258.02,1,63.12,50.7,0.7,0.51,57.43,0
CUST-19501,53,Female,Miami,27442.21,7,59.56,83.1,5.9,0.74,485.7,1
CUST-19502,40,Male,New York,45984.32,6,124.68,63.3,6.6,0.53,808.65,0
CUST-19503,25,Male,Los Angeles,42582.78,11,74.57,77.7,1.2,0.59,885.03,0
CUST-19504,60,Male,New York,48004.01,10,108.63,27.3,7.0,0.38,1135.38,1
CUST-19505,49,Male,New York,121824.0,9,177.44,75.4,7.2,0.42,1721.54,1
CUST-19506,36,Female,Phoenix,30979.08,7,53.9,90.6,7.2,0.68,428.33,1
CUST-19507,46,Female,Chicago,116062.31,11,204.99,93.3,8.6,0.6,2225.54,1
CUST-19508,33,Male,Seattle,53165.0,6,119.55,59.8,5.8,0.34,885.83,1
CUST-19509,47,Male,Houston,64106.82,6,182.0,73.2,8.2,0.53,1138.46,1
CUST-19510,18,Female,Los Angeles,78852.44,5,121.73,78.3,0.5,0.55,759.17,0
CUST-19511,25,Male,San Francisco,48414.3,4,106.53,82.6,1.2,0.62,584.13,0
CUST-19512,49,Female,Phoenix,41381.71,9,55.22,80.5,10.3,0.5,583.18,1
CUST-19513,35,Male,Miami,40024.01,4,88.72,59.7,3.2,0.58,451.11,1
CUST-19514,40,Male,Phoenix,58739.04,3,112.93,77.6,3.6,0.49,518.56,0
CUST-19515,21,Female,New York,68574.93,7,65.29,71.7,1.2,0.46,543.76,0
CUST-19516,60,Female,San Francisco,52170.53,6,118.19,48.1,0.7,0.44,809.97,0
CUST-19517,52,Male,Chicago,60374.33,8,170.14,83.0,7.4,,1362.34,1
CUST-19518,35,Male,Chicago,67413.34,14,154.07,71.5,5.4,0.56,2104.26,1
CUST-19519,33,Male,Boston,163954.45,6,410.08,83.1,4.5,0.32,2754.01,1
CUST-19520,50,Female,Los Angeles,64461.61,12,95.0,63.1,5.0,0.38,1211.03,1
CUST-19521,61,Female,Phoenix,49003.34,9,65.48,77.8,8.3,0.55,604.78,1
CUST-19522,49,Male,Chicago,70473.32,8,214.29,87.1,0.6,0.39,1753.02,0
CUST-19523,64,Male,New York,45497.08,12,54.37,61.8,8.3,0.54,701.06,1
CUST-19524,26,Male,Chicago,24005.43,11,51.9,36.2,2.1,0.47,574.29,0
CUST-19525,28,Male,Phoenix,41713.85,8,78.72,70.4,3.6,0.69,649.74,0
CUST-19526,23,Male,Chicago,97230.5,2,250.43,83.1,0.8,0.52,759.17,0
CUST-19527,43,Female,Chicago,105405.07,11,162.2,79.0,8.3,0.53,1912.46,1
CUST-19528,40,Male,Miami,20110.84,8,37.35,64.0,6.5,0.72,352.62,0
CUST-19529,36,Male,New York,102042.47,5,131.81,100.0,5.0,0.52,866.21,1
CUST-19530,47,Female,Los Angeles,20897.04,7,39.37,59.4,4.9,0.66,344.84,0
CUST-19531,52,Male,Miami,64750.52,8,152.01,66.5,5.3,0.51,1246.26,1
CUST-19532,19,Male,Boston,79379.96,7,189.07,48.2,0.5,0.19,1473.87,0
CUST-19533,30,Male,Chicago,24023.8,11,32.4,75.8,4.8,0.63,323.24,0
CUST-19534,47,Male,Seattle,111654.73,8,169.28,53.8,5.0,0.21,1633.48,1
CUST-19535,32,Female,New York,174909.25,7,358.34,93.8,5.2,0.4,2783.92,1
CUST-19536,28,Female,Los Angeles,60386.56,9,87.92,58.3,2.6,0.31,867.37,1
CUST-19537,50,Male,Seattle,72667.06,7,123.03,85.2,11.2,0.51,944.89,1
CUST-19538,22,Male,Boston,136200.0,5,373.64,70.7,0.7,0.35,2166.33,0
CUST-19539,34,Male,Los Angeles,35475.44,7,64.33,76.5,5.0,0.75,444.78,0
CUST-19540,41,Female,New York,42174.28,9,70.03,87.5,7.8,0.5,688.18,1
CUST-19541,31,Female,New York,48069.97,5,137.99,82.7,4.4,0.78,690.83,0
CUST-19542,47,Male,Los Angeles,63468.75,9,172.53,78.7,9.2,0.61,1499.1,1
CUST-19543,31,Male,Miami,52360.86,7,98.27,51.3,1.9,0.5,784.24,0
CUST-19544,54,Male,Houston,39029.05,8,115.94,61.5,7.8,0.5,978.21,1
CUST-19545,36,Female,Chicago,48949.77,12,67.66,64.7,2.5,0.62,782.5,0
CUST-19546,46,Female,Phoenix,37229.45,9,38.47,69.0,4.2,0.57,415.76,1
CUST-19547,46,Female,Boston,50839.13,7,64.15,53.9,3.7,0.51,506.55,0
CUST-19548,30,Male,New York,49803.67,5,72.84,51.8,1.7,0.5,482.42,0
CUST-19549,18,Female,San Francisco,51857.37,7,138.84,100.0,0.5,0.76,907.92,0
CUST-19550,42,Female,Boston,23905.16,7,31.13,67.9,6.4,0.64,301.71,1
CUST-19551,38,Female,Los Angeles,55710.53,7,32.49,64.8,2.0,0.68,318.13,0
CUST-19552,44,Male,Seattle,25472.48,10,55.46,87.2,7.3,0.85,475.24,1
CUST-19553,35,Female,San Francisco,110387.46,3,273.73,71.9,2.3,0.41,981.15,0
CUST-19554,32,Male,New York,55278.85,2,103.86,58.5,1.5,0.49,364.01,0
CUST-19555,62,Female,Los Angeles,58691.91,13,162.3,86.3,11.3,0.62,2040.56,1
CUST-19556,20,Male,Phoenix,40458.61,5,68.7,83.4,0.6,0.68,371.65,0
CUST-19557,46,Female,Houston,45553.82,7,75.97,66.1,6.6,0.55,530.17,0
CUST-19558,31,Female,Houston,96799.21,14,215.48,80.4,1.4,0.55,2928.32,1
CUST-19559,33,Male,Los Angeles,31698.15,6,55.46,79.4,3.9,0.66,375.72,0
CUST-19560,34,Female,San Francisco,33685.2,11,21.56,62.6,1.7,0.48,256.48,0
CUST-19561,28,Male,Los Angeles,66134.65,3,185.68,62.5,1.1,0.44,725.75,0
CUST-19562,44,Male,Chicago,44393.59,11,49.55,95.4,4.3,0.6,640.95,1
CUST-19563,54,Male,Chicago,68091.12,12,134.08,93.1,11.5,0.52,1626.66,1
CUST-19564,43,Male,San Francisco,108527.71,9,153.92,56.7,2.2,0.29,1606.34,1
CUST-19565,39,Female,New York,42063.39,11,91.08,53.1,1.4,0.43,1056.15,1
CUST-19566,26,Male,Los Angeles,84242.63,9,138.21,48.0,0.6,0.54,1278.63,0
CUST-19567,44,Female,Los Angeles,37376.23,6,51.37,55.5,4.6,0.52,379.92,0
CUST-19568,63,Female,New York,75916.72,10,117.4,68.7,4.6,,1285.62,1
CUST-19569,33,Female,Los Angeles,33567.21,7,51.41,71.9,2.1,0.74,384.61,0
CUST-19570,33,Female,Phoenix,52089.12,8,135.12,69.7,5.9,0.6,1070.77,1
CUST-19571,31,Male,San Francisco,75059.29,4,154.57,69.2,1.4,0.42,800.73,1
CUST-19572,32,Female,San Francisco,43695.81,6,83.82,42.5,2.8,0.35,598.79,0
CUST-19573,18,Male,Chicago,28841.9,4,40.61,80.6,0.5,0.79,211.61,0
CUST-19574,42,Female,New York,106449.28,8,199.96,79.5,0.8,0.47,1797.17,0
CUST-19575,27,Female,Austin,47515.44,4,103.76,80.3,2.7,0.53,542.98,1
CUST-19576,18,Female,New York,121311.89,11,239.27,72.5,0.5,0.29,2819.54,0
CUST-19577,47,Male,San Francisco,57801.81,8,118.7,90.2,10.6,0.77,1008.31,1
CUST-19578,25,Female,Boston,124668.24,8,222.23,41.2,2.6,0.24,2034.53,1
CUST-19579,33,Female,San Francisco,47206.06,9,126.49,74.6,2.6,0.57,1155.27,1
CUST-19580,55,Female,Los Angeles,130109.96,7,270.84,51.0,3.7,0.15,2292.34,1
CUST-19581,21,Male,Los Angeles,67978.58,3,187.47,83.7,0.8,0.6,712.53,1
CUST-19582,19,Female,New York,89321.99,5,144.12,80.6,0.5,0.52,863.49,0
CUST-19583,41,Male,Phoenix,29514.21,3,78.09,76.5,2.9,0.63,294.74,0
CUST-19584,51,Female,Phoenix,70210.07,13,67.66,80.3,13.0,0.47,1020.34,1
CUST-19585,19,Female,San Francisco,111127.81,8,190.24,57.6,0.5,0.25,1811.99,0
CUST-19586,42,Male,New York,62186.12,8,85.19,73.7,2.9,0.53,781.7,0
CUST-19587,44,Male,Miami,18000.0,11,19.09,71.1,8.3,0.62,330.23,1
CUST-19588,18,Female,San Francisco,43469.2,6,82.73,58.2,0.5,0.67,511.26,0
CUST-19589,47,Male,New York,41913.54,4,87.33,56.2,6.6,0.48,438.6,1
CUST-19590,48,Male,Los Angeles,77997.99,4,175.59,89.1,4.6,0.45,879.15,1
CUST-19591,34,Female,Phoenix,38643.09,8,55.1,60.7,3.0,0.45,404.28,0
CUST-19592,53,Female,Houston,41187.98,9,46.4,80.8,6.9,0.75,495.83,1
CUST-19593,51,Female,New York,55102.39,11,125.08,67.4,6.9,0.43,1381.25,1
CUST-19594,39,Male,New York,152474.06,4,430.07,68.5,5.7,0.21,2112.72,1
CUST-19595,32,Male,Miami,52647.96,8,96.96,87.3,4.1,0.6,829.84,0
CUST-19596,26,Female,New York,80738.82,5,128.44,76.4,3.1,0.56,788.78,1
CUST-19597,37,Female,New York,53659.29,11,144.55,80.6,5.9,0.6,1558.36,1
CUST-19598,44,Female,Seattle,66724.28,10,129.3,85.0,7.3,0.63,1310.39,1
CUST-19599,34,Female,Phoenix,29935.33,10,38.77,77.7,2.8,0.6,454.7,1
CUST-19600,18,Male,Phoenix,57901.69,4,126.67,63.6,0.5,0.49,632.93,0
CUST-19601,53,Male,Chicago,32064.78,9,68.16,,1.3,0.31,705.57,0
CUST-19602,40,Female,Houston,74668.73,7,105.86,82.9,4.5,0.53,904.66,1
CUST-19603,33,Female,Phoenix,33764.44,7,105.76,94.5,4.2,0.8,658.18,1
CUST-19604,48,Female,Austin,95751.02,12,208.74,72.2,8.0,0.33,2634.03,1
CUST-19605,56,Female,Los Angeles,161685.61,11,285.54,100.0,14.3,0.35,3385.05,1
CUST-19606,18,Female,Los Angeles,62337.13,8,123.27,69.7,0.5,0.52,1026.03,0
CUST-19607,43,Female,New York,140915.0,6,392.26,73.2,6.5,0.29,2557.91,1
CUST-19608,20,Male,Phoenix,70994.95,11,121.47,86.6,0.8,0.64,1385.19,0
CUST-19609,43,Other,Houston,25142.52,6,53.78,61.3,4.3,0.58,382.67,0
CUST-19610,39,Female,New York,77309.22,6,109.9,82.5,4.3,0.57,775.27,1
CUST-19611,45,Male,Chicago,73085.81,13,112.38,96.3,10.0,0.53,1489.76,1
CUST-19612,32,Female,New York,98613.38,5,257.79,86.7,3.3,0.57,1410.19,0
CUST-19613,18,Male,Los Angeles,68109.05,6,95.3,63.7,0.5,0.36,710.37,0
CUST-19614,32,Female,Austin,64729.08,11,77.43,81.0,5.3,0.58,906.79,1
CUST-19615,42,Male,San Francisco,76040.09,14,144.76,87.4,5.7,0.58,1953.9,1
CUST-19616,50,Female,New York,78174.02,5,170.14,59.9,1.8,0.47,1042.56,0
CUST-19617,23,Female,Los Angeles,33790.08,2,54.92,75.2,1.7,0.8,223.23,0
CUST-19618,50,Female,New York,64990.68,13,93.21,68.2,10.6,0.51,1245.62,1
CUST-19619,30,Female,San Francisco,36679.8,2,46.06,60.3,1.0,0.53,232.84,0
CUST-19620,42,Female,Chicago,44354.8,9,140.19,57.3,5.5,0.37,1270.97,0
CUST-19621,31,Male,Austin,44351.75,4,91.39,70.8,2.8,0.54,486.43,0
CUST-19622,40,Male,San Francisco,54673.85,12,104.32,83.0,7.5,0.5,1298.92,1
CUST-19623,48,Female,Houston,30415.35,7,76.48,99.3,3.7,0.73,528.31,0
CUST-19624,23,Female,Miami,58885.22,7,98.74,42.8,1.1,0.47,724.0,0
CUST-19625,29,Male,San Francisco,64694.86,8,130.36,71.1,2.9,0.57,1107.74,0
CUST-19626,40,Male,Los Angeles,50490.92,3,92.54,68.7,4.8,0.6,409.72,0
CUST-19627,66,Male,Houston,25461.42,10,21.07,60.2,14.3,0.7,232.48,1
CUST-19628,27,Female,Houston,44345.93,4,135.56,67.5,3.5,0.55,625.5,0
CUST-19629,62,Female,Chicago,100866.85,5,218.52,42.7,1.7,0.34,1320.29,0
CUST-19630,62,Male,New York,130680.12,8,351.96,65.8,4.8,0.41,2919.04,1
CUST-19631,36,Female,Los Angeles,75095.67,4,189.02,60.3,0.6,0.46,915.56,0
CUST-19632,34,Male,Los Angeles,53754.62,4,148.15,54.9,3.0,0.31,673.4,0
CUST-19633,29,Female,New York,96721.98,12,138.93,73.5,3.1,0.33,1791.01,1
CUST-19634,37,Male,Boston,46566.88,6,73.18,100.0,3.8,0.73,493.51,1
CUST-19635,21,Female,San Francisco,65306.45,5,109.47,61.6,0.5,0.3,641.98,0
CUST-19636,37,Male,San Francisco,52324.03,6,89.22,75.4,1.9,0.62,616.46,0
CUST-19637,55,Male,Houston,81055.54,6,214.44,75.3,3.0,0.44,1377.59,0
CUST-19638,30,Female,San Francisco,112024.76,9,211.49,68.2,2.7,0.45,2037.48,0
CUST-19639,35,Male,Austin,58569.48,5,140.1,70.5,4.8,0.41,795.3,0
CUST-19640,18,Female,Chicago,135187.28,7,373.81,96.9,0.5,0.41,2711.94,1
CUST-19641,42,Female,San Francisco,93221.11,6,152.96,87.7,1.7,0.4,1150.23,0
CUST-19642,41,Male,Los Angeles,74449.45,9,141.6,95.5,7.4,0.51,1329.56,1
CUST-19643,38,Female,Seattle,76703.58,10,161.41,68.4,6.9,0.38,1672.85,1
CUST-19644,35,Male,Seattle,36026.14,6,39.15,55.0,2.2,0.51,320.59,0
CUST-19645,34,Female,Boston,41571.98,6,83.09,49.8,3.0,0.57,601.43,0
CUST-19646,44,Other,New York,71167.08,3,175.13,47.3,1.3,0.52,699.53,0
CUST-19647,37,Male,Los Angeles,60874.53,7,162.17,44.7,2.1,0.46,1168.06,0
CUST-19648,41,Female,New York,98222.04,6,207.29,83.4,7.2,0.48,1408.9,1
CUST-19649,40,Male,Chicago,40735.56,2,114.17,52.9,3.5,0.53,356.47,0
CUST-19650,51,Female,Houston,53319.11,8,125.1,63.1,8.2,0.51,1003.7,1
CUST-19651,46,Male,Los Angeles,65123.58,9,152.3,69.1,10.6,0.49,1440.16,1
CUST-19652,40,Male,San Francisco,80867.7,10,126.17,,6.5,0.57,1312.63,1
CUST-19653,56,Other,Los Angeles,62816.26,10,145.14,99.7,7.1,0.65,1429.77,1
CUST-19654,43,Male,Seattle,33564.48,6,49.19,70.1,4.0,0.61,331.49,1
CUST-19655,53,Female,New York,23611.65,8,10.0,35.4,3.1,0.6,119.04,0
CUST-19656,45,Female,Chicago,35522.03,10,116.79,73.5,8.3,0.64,1087.36,1
CUST-19657,18,Female,Phoenix,37386.99,6,76.82,52.0,0.5,0.34,516.95,0
CUST-19658,53,Female,Phoenix,27049.22,5,73.16,41.7,1.3,0.57,407.52,0
CUST-19659,39,Female,New York,71130.23,4,92.25,55.6,1.3,0.43,498.36,0
CUST-19660,37,Male,Seattle,116797.51,6,239.5,71.7,2.2,0.35,1707.98,0
CUST-19661,41,Female,Phoenix,70098.46,9,113.34,81.6,6.0,0.66,1055.38,1
CUST-19662,33,Female,Seattle,85503.3,6,200.56,84.9,5.2,0.57,1275.01,0
CUST-19663,40,Male,Seattle,110835.11,12,313.55,68.4,8.7,0.28,3844.1,1
CUST-19664,30,Male,Houston,32415.6,6,74.22,82.6,3.6,0.72,461.05,0
CUST-19665,53,Female,Boston,51736.74,11,112.97,53.5,2.5,0.64,1174.58,0
CUST-19666,36,Other,Seattle,92094.18,2,141.5,75.9,2.4,0.64,560.08,0
CUST-19667,33,Female,Austin,47006.69,8,117.5,66.5,1.2,0.44,1026.4,1
CUST-19668,26,Female,Seattle,54897.9,7,134.02,87.3,0.8,0.54,944.63,0
CUST-19669,41,Male,Miami,130602.84,10,373.46,63.7,5.4,0.2,3909.74,1
CUST-19670,40,Female,Chicago,59665.62,10,146.64,77.5,8.0,0.73,1449.54,1
CUST-19671,42,Female,Los Angeles,150478.43,10,351.13,91.1,6.7,0.38,3593.78,1
CUST-19672,25,Male,Boston,26125.66,3,85.51,71.3,2.3,0.63,312.75,0
CUST-19673,18,Male,San Francisco,55328.26,7,94.47,61.1,0.5,0.51,750.33,0
CUST-19674,45,Male,Los Angeles,76433.03,11,196.84,68.4,5.4,0.45,2143.53,1
CUST-19675,55,Female,Los Angeles,65292.22,14,135.94,100.0,13.9,0.57,1797.74,1
CUST-19676,25,Male,San Francisco,27138.24,2,24.06,52.9,2.2,0.53,144.33,0
CUST-19677,57,Male,Chicago,50716.2,7,122.26,67.1,7.2,0.61,895.35,1
CUST-19678,41,Male,New York,250000.0,6,450.0,78.0,3.4,0.0,3401.74,1
CUST-19679,37,Male,New York,82748.48,4,169.94,63.2,1.2,0.47,815.77,0
CUST-19680,33,Male,San Francisco,102609.96,5,214.92,93.2,5.0,0.52,1252.61,1
CUST-19681,21,Female,Los Angeles,45152.02,8,117.15,62.1,0.6,0.47,944.68,0
CUST-19682,49,Male,Houston,58124.86,8,100.48,76.8,6.6,0.49,931.71,1
CUST-19683,28,Female,Miami,51151.27,6,63.41,87.8,2.7,0.64,486.61,0
CUST-19684,28,Female,San Francisco,132704.41,8,274.87,84.9,3.1,0.36,2398.39,1
CUST-19685,49,Female,New York,125945.56,8,201.17,40.9,1.5,0.11,1963.16,0
CUST-19686,18,Female,New York,89667.41,7,205.89,84.4,0.5,0.62,1538.57,0
CUST-19687,19,Male,Phoenix,50519.89,13,108.15,69.2,0.5,0.58,1325.81,1
CUST-19688,37,Male,San Francisco,32758.52,6,58.92,59.8,3.7,0.53,429.32,0
CUST-19689,41,Male,New York,31042.95,5,54.83,56.5,2.1,0.45,283.78,0
CUST-19690,43,Other,Chicago,59263.31,11,136.95,73.3,9.8,0.66,1444.66,1
CUST-19691,34,Male,Seattle,104868.31,8,167.51,63.3,5.2,0.41,1467.71,1
CUST-19692,68,Female,Boston,126524.92,6,346.58,84.4,8.9,0.38,2280.49,1
CUST-19693,35,Female,Chicago,36458.17,9,70.13,97.4,4.9,0.79,539.58,1
CUST-19694,35,Female,New York,34388.77,7,57.11,65.6,1.5,0.61,443.69,0
CUST-19695,28,Female,Los Angeles,99333.83,6,195.94,91.8,3.9,0.38,1393.28,1
CUST-19696,39,Female,Los Angeles,41457.17,12,72.06,95.0,8.4,0.63,884.74,1
CUST-19697,45,Male,Los Angeles,28317.29,11,69.42,61.9,7.2,0.39,742.98,1
CUST-19698,52,Female,Houston,40209.86,8,85.89,74.9,9.3,0.71,680.32,1
CUST-19699,20,Male,Phoenix,37763.19,7,84.73,82.6,0.7,0.67,618.09,0
CUST-19700,35,Female,New York,141519.12,5,259.27,86.2,4.7,0.25,1696.59,1
