loan_id,customer_id,loan_type,loan_amount,interest_rate,loan_term_months,disbursement_date,collateral_type,collateral_value,loan_purpose,origination_channel
LN-213824,CUST-113824,Auto Loan,9623.74,9.84,60,2021-10-14,Vehicle,10439.9,Used Car,Digital Portal
LN-213825,CUST-113825,Auto Loan,59912.8,9.34,84,2021-11-11,Vehicle,71892.54,Commercial Vehicle,Branch Network
LN-213826,CUST-113826,Home Loan,482301.31,7.94,300,2021-05-21,Residential Property,654092.89,Refinancing,Digital Portal
LN-213827,CUST-113827,Auto Loan,16721.33,12.6,72,2022-04-02,Vehicle,19274.36,New Car,Mobile App
LN-213828,CUST-113828,Home Loan,446201.07,9.17,300,2021-04-25,Residential Property,619356.26,Refinancing,DSA / Direct Selling Agent
LN-213829,CUST-113829,Business Loan,83933.81,13.1,36,2023-09-01,Equipment,119753.12,Equipment Purchase,Branch Network
LN-213830,CUST-113830,Home Loan,172387.74,8.33,180,2023-05-30,Residential Property,249731.4,Home Purchase,Branch Network
LN-213831,CUST-113831,Personal Loan,11896.88,20.69,48,2021-03-31,None,0.0,Wedding/Travel,Mobile App
LN-213832,CUST-113832,Auto Loan,47299.58,8.55,84,2023-09-02,Vehicle,56584.95,New Car,Digital Portal
LN-213833,CUST-113833,Personal Loan,4913.53,18.22,24,2022-09-29,None,0.0,Medical Emergency,Digital Portal
LN-213834,CUST-113834,Personal Loan,33104.34,11.76,12,2023-08-20,None,0.0,Wedding/Travel,Branch Network
LN-213835,CUST-113835,Home Loan,211094.68,5.5,300,2023-08-03,Residential Property,276584.93,Refinancing,Branch Network
LN-213836,CUST-113836,Personal Loan,4237.09,16.11,60,2022-08-01,None,0.0,Wedding/Travel,Digital Portal
LN-213837,CUST-113837,Business Loan,63880.01,12.41,36,2022-07-23,None,0.0,Equipment Purchase,Digital Portal
LN-213838,CUST-113838,Business Loan,157852.02,13.94,24,2021-01-27,None,0.0,Working Capital,Branch Network
LN-213839,CUST-113839,Personal Loan,7144.85,14.81,24,2023-05-10,None,,Debt Consolidation,Branch Network
LN-213840,CUST-113840,Personal Loan,14725.85,12.75,36,2023-10-14,None,0.0,Medical Emergency,Digital Portal
LN-213841,CUST-113841,Business Loan,49148.2,12.27,24,2022-11-05,None,0.0,Working Capital,Branch Network
LN-213842,CUST-113842,Education Loan,59279.91,8.33,48,2021-08-22,Third Party Guarantee,59279.91,Professional Certification,Digital Portal
LN-213843,CUST-113843,Personal Loan,4895.95,13.39,36,2022-10-10,None,0.0,Home Improvement,Mobile App
LN-213844,CUST-113844,Auto Loan,32515.88,10.17,36,2021-09-28,Vehicle,35250.35,New Car,Digital Portal
LN-213845,CUST-113845,Auto Loan,39773.96,11.47,36,2022-05-01,Vehicle,42997.75,Commercial Vehicle,Branch Network
LN-213846,CUST-113846,Home Loan,239174.74,6.49,180,2022-10-04,Residential Property,333872.54,Refinancing,DSA / Direct Selling Agent
LN-213847,CUST-113847,Education Loan,19513.8,8.08,120,2022-08-31,Third Party Guarantee,19513.8,Higher Studies Abroad,Branch Network
LN-213848,CUST-113848,Personal Loan,7703.72,17.03,48,2023-06-29,None,0.0,Home Improvement,Mobile App
LN-213849,CUST-113849,Home Loan,263079.93,7.14,180,2021-07-07,Residential Property,371775.74,Refinancing,Digital Portal
LN-213850,CUST-113850,Personal Loan,15440.71,20.25,12,2022-06-17,None,0.0,Medical Emergency,Digital Portal
LN-213851,CUST-113851,Home Loan,178322.15,8.67,300,2023-03-03,Residential Property,224435.85,Home Construction,DSA / Direct Selling Agent
LN-213852,CUST-113852,Personal Loan,3319.25,18.15,36,2023-07-06,None,0.0,Medical Emergency,Digital Portal
LN-213853,CUST-113853,Education Loan,39469.14,10.69,60,2022-05-19,None,0.0,Professional Certification,Digital Portal
LN-213854,CUST-113854,Auto Loan,21923.48,11.96,84,2021-07-21,Vehicle,24658.39,Commercial Vehicle,Branch Network
LN-213855,CUST-113855,Home Loan,204144.41,7.46,360,2023-02-19,Residential Property,302085.75,Refinancing,Branch Network
LN-213856,CUST-113856,Home Loan,338144.85,6.84,180,2021-04-17,Residential Property,461303.5,Refinancing,Branch Network
LN-213857,CUST-113857,Personal Loan,17132.57,19.59,24,2021-08-07,None,0.0,Debt Consolidation,Digital Portal
LN-213858,CUST-113858,Personal Loan,11258.71,18.77,12,2022-10-13,None,0.0,Debt Consolidation,DSA / Direct Selling Agent
LN-213859,CUST-113859,Personal Loan,9677.79,19.82,48,2021-08-24,None,0.0,Home Improvement,Digital Portal
LN-213860,CUST-113860,Auto Loan,34672.32,8.96,84,2021-12-03,Vehicle,41939.52,Commercial Vehicle,Mobile App
LN-213861,CUST-113861,Home Loan,188813.8,6.66,240,2022-12-26,Residential Property,297296.69,Home Construction,Branch Network
LN-213862,CUST-113862,Auto Loan,13312.96,8.77,84,2021-06-04,Vehicle,16503.88,Used Car,DSA / Direct Selling Agent
LN-213863,CUST-113863,Home Loan,163684.31,6.51,300,2023-10-27,Residential Property,247846.27,Home Construction,Branch Network
LN-213864,CUST-113864,Education Loan,23792.75,8.74,84,2022-09-26,Third Party Guarantee,23792.75,Higher Studies Abroad,Tele-Sales
LN-213865,CUST-113865,Education Loan,63846.21,10.05,60,2023-06-19,Third Party Guarantee,63846.21,Higher Studies Abroad,Tele-Sales
LN-213866,CUST-113866,Auto Loan,17969.52,9.34,60,2022-06-02,Vehicle,20119.97,New Car,Digital Portal
LN-213867,CUST-113867,Auto Loan,32749.01,12.15,48,2023-04-19,Vehicle,36433.39,New Car,DSA / Direct Selling Agent
LN-213868,CUST-113868,Auto Loan,65945.02,10.98,84,2021-01-30,Vehicle,79012.14,New Car,Digital Portal
LN-213869,CUST-113869,Personal Loan,4227.42,17.51,12,2021-02-04,None,0.0,Wedding/Travel,Digital Portal
LN-213870,CUST-113870,Business Loan,114669.75,14.26,60,2021-04-17,Commercial Property,157259.09,Working Capital,Digital Portal
LN-213871,CUST-113871,Personal Loan,18666.84,21.45,36,2021-09-12,None,0.0,Wedding/Travel,DSA / Direct Selling Agent
LN-213872,CUST-113872,Auto Loan,47281.97,9.89,48,2023-09-28,Vehicle,56841.85,Used Car,DSA / Direct Selling Agent
LN-213873,CUST-113873,Personal Loan,3264.58,20.14,12,2021-11-02,None,0.0,Debt Consolidation,Digital Portal
LN-213874,CUST-113874,Auto Loan,9951.35,11.6,72,2021-01-30,Vehicle,12280.44,Used Car,Digital Portal
LN-213875,CUST-113875,Home Loan,315851.74,7.35,360,2021-03-12,Residential Property,419731.57,Home Purchase,DSA / Direct Selling Agent
LN-213876,CUST-113876,Personal Loan,5228.91,20.38,60,2022-07-17,None,0.0,Medical Emergency,Digital Portal
LN-213877,CUST-113877,Personal Loan,9108.37,20.34,36,2023-05-02,None,0.0,Debt Consolidation,Digital Portal
LN-213878,CUST-113878,Personal Loan,30269.82,13.58,36,2021-03-01,None,0.0,Medical Emergency,Mobile App
LN-213879,CUST-113879,Auto Loan,54992.12,6.8,36,2023-03-30,Vehicle,61886.89,New Car,Digital Portal
LN-213880,CUST-113880,Education Loan,24446.61,10.78,120,2021-06-25,Third Party Guarantee,24446.61,Domestic Degree,Branch Network
LN-213881,CUST-113881,Education Loan,11376.56,9.65,60,2023-02-23,None,0.0,Professional Certification,DSA / Direct Selling Agent
LN-213882,CUST-113882,Personal Loan,7515.43,13.03,60,2022-07-21,None,,Wedding/Travel,Branch Network
LN-213883,CUST-113883,Auto Loan,18387.62,9.87,36,2021-01-15,Vehicle,23275.57,Used Car,Digital Portal
LN-213884,CUST-113884,Home Loan,249791.26,8.39,180,2021-04-06,Residential Property,324102.01,Home Purchase,Digital Portal
LN-213885,CUST-113885,Home Loan,501426.9,5.98,180,2021-08-30,Residential Property,738967.45,Home Purchase,Digital Portal
LN-213886,CUST-113886,Business Loan,236728.62,12.5,60,2023-10-19,Inventory,276875.26,Equipment Purchase,DSA / Direct Selling Agent
LN-213887,CUST-113887,Auto Loan,29834.87,10.75,72,2022-02-25,Vehicle,37402.83,New Car,Branch Network
LN-213888,CUST-113888,Personal Loan,10330.06,14.51,36,2022-12-27,None,0.0,Home Improvement,Branch Network
LN-213889,CUST-113889,Personal Loan,14918.59,18.4,36,2021-07-01,None,0.0,Medical Emergency,Digital Portal
LN-213890,CUST-113890,Personal Loan,19962.83,12.51,60,2023-09-16,None,0.0,Wedding/Travel,Branch Network
LN-213891,CUST-113891,Home Loan,216662.32,7.75,180,2023-08-16,Residential Property,324925.26,Home Construction,DSA / Direct Selling Agent
LN-213892,CUST-113892,Auto Loan,6529.3,13.63,60,2022-04-13,Vehicle,6902.62,New Car,DSA / Direct Selling Agent
LN-213893,CUST-113893,Home Loan,352869.69,7.58,180,2023-02-08,Residential Property,525045.73,Home Construction,Branch Network
LN-213894,CUST-113894,Business Loan,182515.22,15.54,48,2023-05-05,Commercial Property,249868.98,Equipment Purchase,Branch Network
LN-213895,CUST-113895,Home Loan,348073.11,6.27,240,2021-07-29,Residential Property,483772.73,Refinancing,Digital Portal
LN-213896,CUST-113896,Personal Loan,6497.24,15.57,36,2023-07-04,None,0.0,Debt Consolidation,Mobile App
LN-213897,CUST-113897,Personal Loan,20618.0,13.05,24,2023-01-23,None,,Home Improvement,Branch Network
LN-213898,CUST-113898,Home Loan,368263.66,7.01,360,2023-08-07,Residential Property,540151.99,Refinancing,Mobile App
LN-213899,CUST-113899,Home Loan,518995.61,6.86,360,2021-03-04,Residential Property,728342.44,Home Purchase,Digital Portal
LN-213900,CUST-113900,Personal Loan,14207.21,14.37,24,2023-12-17,None,0.0,Medical Emergency,Mobile App
LN-213901,CUST-113901,Education Loan,33887.53,9.63,84,2023-04-29,Third Party Guarantee,33887.53,Domestic Degree,Digital Portal
LN-213902,CUST-113902,Auto Loan,34104.75,10.36,72,2022-09-12,Vehicle,36771.32,New Car,Mobile App
LN-213903,CUST-113903,Home Loan,494586.68,8.06,240,2023-06-21,Residential Property,594567.78,Home Purchase,Branch Network
LN-213904,CUST-113904,Personal Loan,21972.86,14.06,24,2022-01-02,None,0.0,Debt Consolidation,Branch Network
LN-213905,CUST-113905,Home Loan,236664.39,8.5,180,2023-07-17,Residential Property,375052.98,Home Construction,Mobile App
LN-213906,CUST-113906,Personal Loan,23143.72,20.76,12,2023-12-29,None,0.0,Home Improvement,Branch Network
LN-213907,CUST-113907,Auto Loan,49018.11,10.5,48,2022-07-13,Vehicle,57695.71,New Car,Digital Portal
LN-213908,CUST-113908,Home Loan,95780.55,6.37,360,2022-04-25,Residential Property,115253.26,Refinancing,Digital Portal
LN-213909,CUST-113909,Personal Loan,9862.48,12.49,12,2022-03-11,None,0.0,Debt Consolidation,Branch Network
LN-213910,CUST-113910,Auto Loan,39761.69,10.57,36,2021-04-22,Vehicle,49148.04,New Car,Branch Network
LN-213911,CUST-113911,Auto Loan,16885.99,9.69,84,2023-09-27,Vehicle,19399.24,New Car,Digital Portal
LN-213912,CUST-113912,Home Loan,267291.41,9.08,180,2023-12-03,Residential Property,426641.44,Home Construction,Branch Network
LN-213913,CUST-113913,Personal Loan,3065.73,13.71,60,2023-04-10,None,0.0,Medical Emergency,Digital Portal
LN-213914,CUST-113914,Auto Loan,12207.11,12.45,60,2022-05-28,Vehicle,15235.13,Used Car,Branch Network
LN-213915,CUST-113915,Home Loan,239884.32,8.13,180,2023-07-08,Residential Property,292457.9,Home Purchase,Digital Portal
LN-213916,CUST-113916,Business Loan,69325.32,13.88,24,2021-07-19,Inventory,83691.38,Business Expansion,Branch Network
LN-213917,CUST-113917,Auto Loan,23441.17,10.65,36,2021-09-16,Vehicle,29772.61,Used Car,Branch Network
LN-213918,CUST-113918,Personal Loan,10980.44,18.2,24,2023-03-07,None,0.0,Medical Emergency,Digital Portal
LN-213919,CUST-113919,Auto Loan,17752.53,12.23,36,2023-11-25,Vehicle,22146.29,Commercial Vehicle,Digital Portal
LN-213920,CUST-113920,Auto Loan,44401.43,11.25,60,2022-06-03,Vehicle,50207.1,New Car,Mobile App
LN-213921,CUST-113921,Home Loan,240024.78,7.22,180,2023-05-16,Residential Property,297475.18,Home Purchase,Branch Network
LN-213922,CUST-113922,Personal Loan,18888.8,11.54,36,2022-06-29,None,0.0,Medical Emergency,Mobile App
LN-213923,CUST-113923,Business Loan,46166.84,12.95,36,2023-06-18,Inventory,54430.94,Equipment Purchase,Digital Portal
LN-213924,CUST-113924,Personal Loan,28244.9,12.83,24,2021-06-01,None,0.0,Home Improvement,DSA / Direct Selling Agent
LN-213925,CUST-113925,Auto Loan,13849.46,11.7,60,2022-06-28,Vehicle,15831.77,Used Car,Digital Portal
LN-213926,CUST-113926,Personal Loan,7641.35,16.37,48,2023-10-22,None,0.0,Wedding/Travel,DSA / Direct Selling Agent
LN-213927,CUST-113927,Personal Loan,19665.45,13.77,60,2022-10-17,None,0.0,Wedding/Travel,Branch Network
LN-213928,CUST-113928,Education Loan,34455.73,9.92,84,2023-12-06,None,0.0,Domestic Degree,Digital Portal
LN-213929,CUST-113929,Auto Loan,46978.66,8.91,72,2021-06-24,Vehicle,60844.5,Commercial Vehicle,Branch Network
LN-213930,CUST-113930,Auto Loan,45030.65,9.29,36,2022-05-06,Vehicle,48225.18,Used Car,Digital Portal
LN-213931,CUST-113931,Home Loan,122394.22,7.58,240,2021-08-15,Residential Property,161465.99,Home Construction,Branch Network
LN-213932,CUST-113932,Home Loan,141622.11,6.49,300,2021-09-04,Residential Property,217239.99,Home Purchase,Digital Portal
LN-213933,CUST-113933,Education Loan,39400.0,9.93,60,2022-12-26,Third Party Guarantee,39400.0,Higher Studies Abroad,Branch Network
LN-213934,CUST-113934,Home Loan,203096.54,7.99,180,2022-07-30,Residential Property,266387.04,Home Construction,Mobile App
LN-213935,CUST-113935,Business Loan,51984.22,11.31,48,2022-11-28,None,0.0,Working Capital,DSA / Direct Selling Agent
LN-213936,CUST-113936,Business Loan,128611.16,10.68,24,2023-08-04,Inventory,154074.81,Equipment Purchase,DSA / Direct Selling Agent
LN-213937,CUST-113937,Home Loan,215749.85,7.85,360,2021-03-20,Residential Property,297942.39,Refinancing,DSA / Direct Selling Agent
LN-213938,CUST-113938,Personal Loan,24115.92,18.14,24,2023-09-01,None,0.0,Wedding/Travel,DSA / Direct Selling Agent
LN-213939,CUST-113939,Auto Loan,31470.66,8.17,48,2023-05-11,Vehicle,38713.2,New Car,Digital Portal
LN-213940,CUST-113940,Personal Loan,9255.98,12.6,60,2021-01-12,None,0.0,Wedding/Travel,Mobile App
LN-213941,CUST-113941,Business Loan,38551.06,13.0,48,2023-11-12,Equipment,54504.55,Equipment Purchase,Digital Portal
LN-213942,CUST-113942,Personal Loan,10386.95,16.23,36,2023-08-12,None,0.0,Debt Consolidation,Digital Portal
LN-213943,CUST-113943,Personal Loan,7349.63,20.8,12,2022-03-05,None,0.0,Debt Consolidation,Mobile App
LN-213944,CUST-113944,Personal Loan,4925.79,15.1,24,2023-01-25,None,0.0,Home Improvement,Branch Network
LN-213945,CUST-113945,Home Loan,170631.29,8.52,300,2021-09-12,Residential Property,205683.66,Home Construction,Digital Portal
LN-213946,CUST-113946,Auto Loan,15526.13,11.09,48,2021-07-11,Vehicle,19200.27,Used Car,DSA / Direct Selling Agent
LN-213947,CUST-113947,Home Loan,490334.51,7.51,360,2021-05-16,Residential Property,612664.12,Home Construction,Digital Portal
LN-213948,CUST-113948,Home Loan,145250.01,6.84,360,2022-11-24,Residential Property,179368.4,Home Construction,Branch Network
LN-213949,CUST-113949,Auto Loan,30247.84,10.29,84,2022-02-02,Vehicle,33171.29,Used Car,Branch Network
LN-213950,CUST-113950,Personal Loan,24688.44,14.78,24,2023-03-19,None,0.0,Medical Emergency,Digital Portal
LN-213951,CUST-113951,Business Loan,133936.19,12.03,60,2022-09-29,Inventory,175851.49,Working Capital,Branch Network
LN-213952,CUST-113952,Business Loan,230780.81,15.14,24,2021-09-21,Inventory,273265.43,Working Capital,Digital Portal
LN-213953,CUST-113953,Personal Loan,8288.02,18.58,48,2023-05-09,None,0.0,Wedding/Travel,Tele-Sales
LN-213954,CUST-113954,Home Loan,197087.68,7.52,360,2021-03-08,Residential Property,272647.34,Home Purchase,DSA / Direct Selling Agent
LN-213955,CUST-113955,Personal Loan,16092.16,13.16,60,2022-12-28,None,0.0,Debt Consolidation,Branch Network
LN-213956,CUST-113956,Personal Loan,15921.55,19.76,48,2021-03-04,None,,Debt Consolidation,Branch Network
LN-213957,CUST-113957,Auto Loan,54889.19,8.26,48,2022-11-13,Vehicle,66487.5,Used Car,Mobile App
LN-213958,CUST-113958,Auto Loan,32637.05,10.58,36,2022-12-12,Vehicle,42210.81,Used Car,Mobile App
LN-213959,CUST-113959,Auto Loan,30003.26,11.71,60,2022-11-07,Vehicle,37034.96,New Car,Tele-Sales
LN-213960,CUST-113960,Personal Loan,25456.29,13.52,48,2022-09-22,None,,Wedding/Travel,Digital Portal
LN-213961,CUST-113961,Personal Loan,6869.54,14.54,48,2021-04-11,None,,Medical Emergency,Digital Portal
LN-213962,CUST-113962,Auto Loan,33333.34,9.87,48,2021-09-20,Vehicle,36924.51,New Car,Digital Portal
LN-213963,CUST-113963,Education Loan,21842.16,10.33,120,2023-06-08,Third Party Guarantee,21842.16,Higher Studies Abroad,Branch Network
LN-213964,CUST-113964,Home Loan,238562.6,6.57,300,2023-01-01,Residential Property,355562.96,Home Purchase,Digital Portal
LN-213965,CUST-113965,Auto Loan,41657.13,8.22,84,2023-09-02,Vehicle,48103.58,Commercial Vehicle,DSA / Direct Selling Agent
LN-213966,CUST-113966,Auto Loan,50149.05,11.27,48,2021-08-12,Vehicle,54713.81,Commercial Vehicle,Digital Portal
LN-213967,CUST-113967,Home Loan,399934.79,8.64,180,2022-02-05,Residential Property,577583.14,Refinancing,Digital Portal
LN-213968,CUST-113968,Auto Loan,34938.06,9.81,72,2021-12-22,Vehicle,39801.41,Used Car,DSA / Direct Selling Agent
LN-213969,CUST-113969,Auto Loan,63125.48,9.27,60,2023-02-22,Vehicle,70048.8,Commercial Vehicle,Mobile App
LN-213970,CUST-113970,Personal Loan,31471.08,20.31,60,2021-07-04,None,0.0,Wedding/Travel,Branch Network
LN-213971,CUST-113971,Personal Loan,20103.59,16.29,48,2022-12-31,None,0.0,Home Improvement,DSA / Direct Selling Agent
LN-213972,CUST-113972,Home Loan,176199.51,7.53,300,2021-10-28,Residential Property,264948.24,Refinancing,Branch Network
LN-213973,CUST-113973,Home Loan,167813.09,7.92,180,2022-12-14,Residential Property,226413.99,Refinancing,Mobile App
LN-213974,CUST-113974,Business Loan,114741.83,15.55,60,2021-08-23,Commercial Property,146491.04,Business Expansion,Mobile App
LN-213975,CUST-113975,Personal Loan,11209.22,16.54,36,2023-07-12,None,0.0,Medical Emergency,Mobile App
LN-213976,CUST-113976,Business Loan,174622.93,14.33,60,2022-07-19,Inventory,220973.91,Working Capital,Mobile App
LN-213977,CUST-113977,Home Loan,180105.2,8.21,240,2021-10-05,Residential Property,236912.05,Refinancing,Digital Portal
LN-213978,CUST-113978,Personal Loan,14747.0,15.39,36,2023-03-23,None,0.0,Home Improvement,Digital Portal
LN-213979,CUST-113979,Home Loan,109419.52,8.77,360,2021-06-12,Residential Property,161343.95,Home Purchase,Branch Network
LN-213980,CUST-113980,Personal Loan,8397.11,11.51,12,2021-09-30,None,0.0,Wedding/Travel,Digital Portal
LN-213981,CUST-113981,Auto Loan,28807.65,10.9,60,2023-11-18,Vehicle,35156.9,New Car,Branch Network
LN-213982,CUST-113982,Home Loan,190617.8,6.48,240,2023-10-11,Residential Property,290425.31,Home Construction,Mobile App
LN-213983,CUST-113983,Home Loan,269132.33,5.84,240,2023-07-02,Residential Property,323366.81,Home Construction,Digital Portal
LN-213984,CUST-113984,Auto Loan,72274.3,11.93,36,2022-08-25,Vehicle,87086.47,New Car,Branch Network
LN-213985,CUST-113985,Home Loan,179652.38,8.34,180,2022-10-08,Residential Property,244209.0,Refinancing,Digital Portal
LN-213986,CUST-113986,Business Loan,95292.9,12.4,24,2022-02-10,Commercial Property,137798.23,Equipment Purchase,Digital Portal
LN-213987,CUST-113987,Education Loan,18563.25,10.58,48,2021-05-18,None,0.0,Domestic Degree,Mobile App
LN-213988,CUST-113988,Business Loan,52737.34,13.08,36,2023-05-21,Equipment,62904.8,Equipment Purchase,Mobile App
LN-213989,CUST-113989,Home Loan,315825.5,8.95,300,2021-09-03,Residential Property,456471.66,Refinancing,Branch Network
LN-213990,CUST-113990,Personal Loan,18085.01,20.86,24,2021-01-12,None,0.0,Home Improvement,Branch Network
LN-213991,CUST-113991,Personal Loan,10921.9,14.2,60,2023-07-05,None,0.0,Debt Consolidation,Branch Network
LN-213992,CUST-113992,Home Loan,278362.12,7.1,360,2021-11-09,Residential Property,372064.22,Home Purchase,Branch Network
LN-213993,CUST-113993,Auto Loan,25936.04,11.39,72,2022-11-07,Vehicle,29487.31,Commercial Vehicle,Digital Portal
LN-213994,CUST-113994,Home Loan,142562.8,8.24,360,2022-07-17,Residential Property,223607.15,Refinancing,Branch Network
LN-213995,CUST-113995,Personal Loan,15466.83,16.01,24,2023-03-18,None,0.0,Medical Emergency,DSA / Direct Selling Agent
LN-213996,CUST-113996,Business Loan,49876.74,15.92,24,2022-01-01,None,0.0,Equipment Purchase,Digital Portal
LN-213997,CUST-113997,Education Loan,16981.1,10.57,60,2021-08-21,None,0.0,Higher Studies Abroad,Digital Portal
LN-213998,CUST-113998,Home Loan,275625.07,8.49,300,2022-07-15,Residential Property,402735.37,Home Construction,Digital Portal
