repayment_id,loan_id,customer_id,total_installments_due,installments_paid,total_amount_paid,principal_paid,interest_paid,last_payment_date,overdue_days,delinquency_bucket,default_flag,default_date
REP-311405,LN-211405,CUST-111405,18,18,6033.62,4425.07,1608.55,2024-11-30,0,Current,0,
REP-311406,LN-211406,CUST-111406,36,34,5297.63,4155.97,1141.66,2024-05-31,40,31-60 DPD (SMA-1),0,
REP-311407,LN-211407,CUST-111407,15,15,6120.98,4783.72,1337.26,2024-12-05,0,Current,0,
REP-311408,LN-211408,CUST-111408,25,23,14826.83,11943.95,2882.88,2024-09-27,32,31-60 DPD (SMA-1),0,
REP-311409,LN-211409,CUST-111409,35,35,54950.05,43635.71,11314.34,2024-11-24,0,Current,0,
REP-311410,LN-211410,CUST-111410,35,35,31645.41,25234.93,6410.48,2024-11-30,0,Current,0,
REP-311411,LN-211411,CUST-111411,12,10,13079.68,9305.09,3774.59,2024-07-28,56,31-60 DPD (SMA-1),0,
REP-311412,LN-211412,CUST-111412,20,20,39519.57,26876.47,12643.1,2024-12-01,0,Current,0,
REP-311413,LN-211413,CUST-111413,42,42,13882.68,10633.96,3248.72,2024-12-02,0,Current,0,
REP-311414,LN-211414,CUST-111414,12,10,3978.69,2810.56,1168.13,2024-02-18,49,31-60 DPD (SMA-1),0,
REP-311415,LN-211415,CUST-111415,22,21,22750.93,18563.89,4187.04,2024-11-01,24,1-30 DPD (SMA-0),0,
REP-311416,LN-211416,CUST-111416,13,13,39843.81,30856.98,8986.83,2024-12-18,0,Current,0,
REP-311417,LN-211417,CUST-111417,45,45,11443.97,7824.88,3619.09,2024-11-13,0,Current,0,
REP-311418,LN-211418,CUST-111418,16,16,3861.16,3128.16,733.0,2024-12-06,0,Current,0,
REP-311419,LN-211419,CUST-111419,28,28,27940.57,20742.24,7198.33,2024-11-29,0,Current,0,
REP-311420,LN-211420,CUST-111420,44,44,26793.16,21880.86,4912.3,2024-12-08,0,Current,0,
REP-311421,LN-211421,CUST-111421,25,25,34936.1,25966.22,8969.88,2024-11-29,0,Current,0,
REP-311422,LN-211422,CUST-111422,39,38,72392.6,59209.24,13183.36,2024-10-22,13,1-30 DPD (SMA-0),0,
REP-311423,LN-211423,CUST-111423,15,15,7890.46,5758.47,2131.99,2024-12-07,0,Current,0,
REP-311424,LN-211424,CUST-111424,46,45,14368.16,10494.92,3873.24,2024-10-26,29,1-30 DPD (SMA-0),0,
REP-311425,LN-211425,CUST-111425,31,30,25556.19,19935.33,5620.86,2024-11-03,23,1-30 DPD (SMA-0),0,
REP-311426,LN-211426,CUST-111426,22,21,4672.67,3823.99,848.68,2024-11-15,17,1-30 DPD (SMA-0),0,
REP-311427,LN-211427,CUST-111427,26,26,31716.21,23271.37,8444.84,2024-11-23,0,Current,0,
REP-311428,LN-211428,CUST-111428,33,13,6601.54,4780.32,1821.22,2023-04-18,203,90+ DPD (NPA / Default),1,2023-07-17
REP-311429,LN-211429,CUST-111429,23,23,44832.23,31445.34,13386.89,2024-12-06,0,Current,0,
REP-311430,LN-211430,CUST-111430,32,32,9861.86,8075.37,1786.49,2024-11-18,0,Current,0,
REP-311431,LN-211431,CUST-111431,39,39,134093.19,105624.76,28468.43,2024-11-28,0,Current,0,
REP-311432,LN-211432,CUST-111432,22,21,13350.07,9409.48,3940.59,2024-11-05,13,1-30 DPD (SMA-0),0,
REP-311433,LN-211433,CUST-111433,14,14,7923.84,5487.86,2435.98,2024-12-09,0,Current,0,
REP-311434,LN-211434,CUST-111434,42,41,11738.83,8773.59,2965.24,2024-11-08,21,1-30 DPD (SMA-0),0,
REP-311435,LN-211435,CUST-111435,36,35,25838.23,21155.07,4683.16,2024-10-27,28,1-30 DPD (SMA-0),0,
REP-311436,LN-211436,CUST-111436,28,28,5188.9,4156.9,1032.0,2024-11-24,0,Current,0,
REP-311437,LN-211437,CUST-111437,25,25,19099.91,13801.65,5298.26,2024-11-29,0,Current,0,
REP-311438,LN-211438,CUST-111438,33,31,60685.67,45085.21,15600.46,2024-10-09,33,31-60 DPD (SMA-1),0,
REP-311439,LN-211439,CUST-111439,30,28,12831.8,9539.04,3292.76,2024-09-28,60,31-60 DPD (SMA-1),0,
REP-311440,LN-211440,CUST-111440,20,20,28330.19,22191.54,6138.65,2024-12-08,0,Current,0,
REP-311441,LN-211441,CUST-111441,38,38,23571.66,18663.0,4908.66,2024-12-13,0,Current,0,
REP-311442,LN-211442,CUST-111442,47,47,103184.29,79543.14,23641.15,2024-12-03,0,Current,0,
REP-311443,LN-211443,CUST-111443,37,37,36248.63,27736.83,8511.8,2024-12-02,0,Current,0,
REP-311444,LN-211444,CUST-111444,24,3,299.21,212.21,87.0,2023-03-03,310,90+ DPD (NPA / Default),1,2023-06-01
REP-311445,LN-211445,CUST-111445,29,29,47705.58,37739.94,9965.64,2024-12-03,0,Current,0,
REP-311446,LN-211446,CUST-111446,24,21,137152.04,98666.06,38485.98,2023-08-14,62,61-90 DPD (SMA-2),0,
REP-311447,LN-211447,CUST-111447,26,24,61952.03,44557.2,17394.83,2024-10-01,32,31-60 DPD (SMA-1),0,
REP-311448,LN-211448,CUST-111448,47,47,30307.27,21572.44,8734.83,2024-11-27,0,Current,0,
REP-311449,LN-211449,CUST-111449,28,28,14662.39,11580.15,3082.24,2024-11-20,0,Current,0,
REP-311450,LN-211450,CUST-111450,13,10,5500.59,3783.12,1717.47,2024-08-28,79,61-90 DPD (SMA-2),0,
REP-311451,LN-211451,CUST-111451,14,14,19839.63,13632.19,6207.44,2024-12-22,0,Current,0,
REP-311452,LN-211452,CUST-111452,24,22,105368.22,80873.94,24494.28,2024-02-03,43,31-60 DPD (SMA-1),0,
REP-311453,LN-211453,CUST-111453,19,19,5559.9,4258.94,1300.96,2024-12-15,0,Current,0,
REP-311454,LN-211454,CUST-111454,41,40,19157.61,13529.55,5628.06,2024-10-21,21,1-30 DPD (SMA-0),0,
REP-311455,LN-211455,CUST-111455,13,11,4163.62,3291.87,871.75,2024-10-12,50,31-60 DPD (SMA-1),0,
REP-311456,LN-211456,CUST-111456,36,36,15964.82,11591.32,4373.5,2024-11-24,0,Current,0,
REP-311457,LN-211457,CUST-111457,16,13,12419.21,9486.35,2932.86,2024-09-18,79,61-90 DPD (SMA-2),0,
REP-311458,LN-211458,CUST-111458,46,45,28468.43,22341.57,6126.86,2024-10-19,6,1-30 DPD (SMA-0),0,
REP-311459,LN-211459,CUST-111459,24,22,109994.97,75832.42,34162.55,2023-07-28,36,31-60 DPD (SMA-1),0,
REP-311460,LN-211460,CUST-111460,19,19,29498.02,22229.79,7268.23,2024-12-04,0,Current,0,
REP-311461,LN-211461,CUST-111461,45,45,47282.09,36810.73,10471.36,2024-11-12,0,Current,0,
REP-311462,LN-211462,CUST-111462,42,42,35997.02,29335.64,6661.38,2024-11-23,0,Current,0,
REP-311463,LN-211463,CUST-111463,27,26,34642.41,27708.14,6934.27,2024-10-30,12,1-30 DPD (SMA-0),0,
REP-311464,LN-211464,CUST-111464,29,29,46612.09,32518.35,14093.74,2024-11-23,0,Current,0,
REP-311465,LN-211465,CUST-111465,34,33,9050.49,6964.57,2085.92,2024-11-14,15,1-30 DPD (SMA-0),0,
REP-311466,LN-211466,CUST-111466,35,35,74517.93,54380.56,20137.37,2024-12-01,0,Current,0,
REP-311467,LN-211467,CUST-111467,40,40,18775.35,13382.0,5393.35,2024-11-27,0,Current,0,
REP-311468,LN-211468,CUST-111468,46,44,141796.23,97385.84,44410.39,2024-09-14,52,31-60 DPD (SMA-1),0,
REP-311469,LN-211469,CUST-111469,19,19,15374.97,10930.41,4444.56,2024-12-21,0,Current,0,
REP-311470,LN-211470,CUST-111470,27,26,10303.58,7699.51,2604.07,2024-11-01,16,1-30 DPD (SMA-0),0,
REP-311471,LN-211471,CUST-111471,36,36,65602.18,49639.71,15962.47,2024-11-25,0,Current,0,
REP-311472,LN-211472,CUST-111472,22,22,7469.08,5258.42,2210.66,2024-12-16,0,Current,0,
REP-311473,LN-211473,CUST-111473,44,43,95362.24,73823.11,21539.13,2024-10-21,30,1-30 DPD (SMA-0),0,
REP-311474,LN-211474,CUST-111474,36,35,22957.01,18635.23,4321.78,2024-11-12,8,1-30 DPD (SMA-0),0,
REP-311475,LN-211475,CUST-111475,14,14,5269.97,3869.68,1400.29,2024-12-07,0,Current,0,
REP-311476,LN-211476,CUST-111476,17,17,29265.8,22990.67,6275.13,2024-12-21,0,Current,0,
REP-311477,LN-211477,CUST-111477,34,34,18367.93,12826.48,5541.45,2024-12-03,0,Current,0,
REP-311478,LN-211478,CUST-111478,32,30,3527.74,2802.48,725.26,2024-10-07,46,31-60 DPD (SMA-1),0,
REP-311479,LN-211479,CUST-111479,24,24,116407.84,87687.13,28720.71,2023-10-20,0,Current,0,
REP-311480,LN-211480,CUST-111480,12,12,1703.41,1184.03,519.38,2024-12-25,0,Current,0,
REP-311481,LN-211481,CUST-111481,18,18,11956.65,9180.07,2776.58,2024-12-09,0,Current,0,
REP-311482,LN-211482,CUST-111482,27,26,16237.26,12251.21,3986.05,2024-11-04,15,1-30 DPD (SMA-0),0,
REP-311483,LN-211483,CUST-111483,13,13,9708.05,7489.64,2218.41,2024-12-20,0,Current,0,
REP-311484,LN-211484,CUST-111484,20,20,9286.38,7061.37,2225.01,2024-11-26,0,Current,0,
REP-311485,LN-211485,CUST-111485,14,13,4063.58,3174.92,888.66,2024-11-21,25,1-30 DPD (SMA-0),0,
REP-311486,LN-211486,CUST-111486,21,10,7063.63,5347.04,1716.59,2024-01-05,347,90+ DPD (NPA / Default),1,2024-04-04
REP-311487,LN-211487,CUST-111487,45,45,70464.26,56584.04,13880.22,2024-12-03,0,Current,0,
REP-311488,LN-211488,CUST-111488,44,44,11836.32,8398.65,3437.67,2024-12-07,0,Current,0,
REP-311489,LN-211489,CUST-111489,36,34,107899.01,78350.6,29548.41,2024-07-17,47,31-60 DPD (SMA-1),0,
REP-311490,LN-211490,CUST-111490,47,46,13166.0,10758.73,2407.27,2024-11-08,18,1-30 DPD (SMA-0),0,
REP-311491,LN-211491,CUST-111491,45,20,15403.53,11102.71,4300.82,2022-11-01,434,90+ DPD (NPA / Default),1,2023-01-30
REP-311492,LN-211492,CUST-111492,27,27,19856.59,14356.96,5499.63,2024-12-12,0,Current,0,
REP-311493,LN-211493,CUST-111493,20,17,14927.8,11465.38,3462.42,2024-09-18,83,61-90 DPD (SMA-2),0,
REP-311494,LN-211494,CUST-111494,45,45,58289.52,44371.63,13917.89,2024-11-21,0,Current,0,
REP-311495,LN-211495,CUST-111495,38,38,14257.15,10435.22,3821.93,2024-11-28,0,Current,0,
REP-311496,LN-211496,CUST-111496,24,23,14925.2,10622.25,4302.95,2024-09-14,20,1-30 DPD (SMA-0),0,
REP-311497,LN-211497,CUST-111497,32,32,48950.62,35003.12,13947.5,2024-11-27,0,Current,0,
REP-311498,LN-211498,CUST-111498,17,17,5504.6,3789.73,1714.87,2024-11-24,0,Current,0,
REP-311499,LN-211499,CUST-111499,12,9,15751.64,11147.14,4604.5,2022-10-11,65,61-90 DPD (SMA-2),0,
REP-311500,LN-211500,CUST-111500,43,41,24009.35,18794.12,5215.23,2024-09-15,38,31-60 DPD (SMA-1),0,
REP-311501,LN-211501,CUST-111501,14,12,3121.71,2324.8,796.91,2024-10-23,31,31-60 DPD (SMA-1),0,
REP-311502,LN-211502,CUST-111502,24,22,13702.59,10371.21,3331.38,2023-04-07,51,31-60 DPD (SMA-1),0,
REP-311503,LN-211503,CUST-111503,18,17,31663.21,23544.17,8119.04,2024-11-12,16,1-30 DPD (SMA-0),0,
REP-311504,LN-211504,CUST-111504,24,24,16392.54,13250.53,3142.01,2024-01-02,0,Current,0,
REP-311505,LN-211505,CUST-111505,24,21,7035.09,5200.62,1834.47,2024-01-01,87,61-90 DPD (SMA-2),0,
REP-311506,LN-211506,CUST-111506,37,37,64431.84,52410.63,12021.21,2024-11-29,0,Current,0,
REP-311507,LN-211507,CUST-111507,29,28,9977.57,7372.18,2605.39,2024-10-20,22,1-30 DPD (SMA-0),0,
REP-311508,LN-211508,CUST-111508,20,18,4852.25,3384.11,1468.14,2024-10-06,45,31-60 DPD (SMA-1),0,
REP-311509,LN-211509,CUST-111509,18,18,3406.58,2317.42,1089.16,2024-11-23,0,Current,0,
REP-311510,LN-211510,CUST-111510,33,32,169085.73,134113.61,34972.12,2024-11-06,15,1-30 DPD (SMA-0),0,
REP-311511,LN-211511,CUST-111511,12,11,25483.22,18341.19,7142.03,2022-05-30,28,1-30 DPD (SMA-0),0,
REP-311512,LN-211512,CUST-111512,24,24,16139.32,11628.47,4510.85,2024-11-28,0,Current,0,
REP-311513,LN-211513,CUST-111513,34,34,6341.6,5089.27,1252.33,2024-12-10,0,Current,0,
REP-311514,LN-211514,CUST-111514,12,9,3751.11,2711.8,1039.31,2024-09-08,83,61-90 DPD (SMA-2),0,
REP-311515,LN-211515,CUST-111515,45,44,81114.57,61539.58,19574.99,2024-11-07,5,1-30 DPD (SMA-0),0,
REP-311516,LN-211516,CUST-111516,43,43,29353.48,23011.24,6342.24,2024-12-03,0,Current,0,
REP-311517,LN-211517,CUST-111517,38,38,40326.65,30420.64,9906.01,2024-12-12,0,Current,0,
REP-311518,LN-211518,CUST-111518,23,23,7149.78,5793.37,1356.41,2024-12-03,0,Current,0,
REP-311519,LN-211519,CUST-111519,44,44,124702.81,92240.03,32462.78,2024-11-26,0,Current,0,
REP-311520,LN-211520,CUST-111520,31,31,4625.53,3441.37,1184.16,2024-12-13,0,Current,0,
REP-311521,LN-211521,CUST-111521,47,47,44078.81,32420.74,11658.07,2024-12-09,0,Current,0,
REP-311522,LN-211522,CUST-111522,24,23,8817.75,6081.94,2735.81,2023-01-11,25,1-30 DPD (SMA-0),0,
REP-311523,LN-211523,CUST-111523,41,41,72133.2,59070.99,13062.21,2024-11-20,0,Current,0,
REP-311524,LN-211524,CUST-111524,18,17,10288.52,7363.01,2925.51,2024-11-17,1,1-30 DPD (SMA-0),0,
REP-311525,LN-211525,CUST-111525,35,35,59488.08,48059.58,11428.5,2024-12-09,0,Current,0,
REP-311526,LN-211526,CUST-111526,38,37,32730.85,26204.37,6526.48,2024-11-13,27,1-30 DPD (SMA-0),0,
REP-311527,LN-211527,CUST-111527,34,33,33712.31,25724.56,7987.75,2024-10-24,21,1-30 DPD (SMA-0),0,
REP-311528,LN-211528,CUST-111528,30,30,32729.73,24042.23,8687.5,2024-12-02,0,Current,0,
REP-311529,LN-211529,CUST-111529,41,38,18452.99,14047.12,4405.87,2024-08-23,63,61-90 DPD (SMA-2),0,
REP-311530,LN-211530,CUST-111530,47,44,42876.09,31881.77,10994.32,2024-09-01,79,61-90 DPD (SMA-2),0,
REP-311531,LN-211531,CUST-111531,17,17,7148.63,5483.84,1664.79,2024-11-30,0,Current,0,
REP-311532,LN-211532,CUST-111532,28,26,20488.44,16331.83,4156.61,2024-09-27,53,31-60 DPD (SMA-1),0,
REP-311533,LN-211533,CUST-111533,37,37,3168.57,2182.65,985.92,2024-12-09,0,Current,0,
REP-311534,LN-211534,CUST-111534,25,25,48266.3,38806.23,9460.07,2024-12-14,0,Current,0,
REP-311535,LN-211535,CUST-111535,35,34,14896.54,11791.65,3104.89,2024-10-29,12,1-30 DPD (SMA-0),0,
REP-311536,LN-211536,CUST-111536,37,37,66678.42,53903.51,12774.91,2024-12-12,0,Current,0,
REP-311537,LN-211537,CUST-111537,47,47,76346.98,52999.25,23347.73,2024-12-06,0,Current,0,
REP-311538,LN-211538,CUST-111538,19,17,10688.15,7767.48,2920.67,2024-10-10,50,31-60 DPD (SMA-1),0,
REP-311539,LN-211539,CUST-111539,17,16,5551.41,4382.74,1168.67,2024-10-26,6,1-30 DPD (SMA-0),0,
REP-311540,LN-211540,CUST-111540,47,47,10727.78,7457.7,3270.08,2024-12-02,0,Current,0,
REP-311541,LN-211541,CUST-111541,12,9,5535.83,4356.4,1179.43,2022-11-27,83,61-90 DPD (SMA-2),0,
REP-311542,LN-211542,CUST-111542,37,37,57673.84,43804.05,13869.79,2024-12-03,0,Current,0,
REP-311543,LN-211543,CUST-111543,20,20,21580.18,16504.19,5075.99,2024-12-19,0,Current,0,
REP-311544,LN-211544,CUST-111544,17,17,17210.43,12245.54,4964.89,2024-11-25,0,Current,0,
REP-311545,LN-211545,CUST-111545,36,36,48021.72,38614.07,9407.65,2024-05-16,0,Current,0,
REP-311546,LN-211546,CUST-111546,37,36,12328.52,9607.3,2721.22,2024-11-14,27,1-30 DPD (SMA-0),0,
REP-311547,LN-211547,CUST-111547,15,15,10480.18,8276.41,2203.77,2024-12-08,0,Current,0,
REP-311548,LN-211548,CUST-111548,24,23,13440.42,9755.73,3684.69,2024-10-31,13,1-30 DPD (SMA-0),0,
REP-311549,LN-211549,CUST-111549,16,15,2507.58,1974.35,533.23,2024-11-15,10,1-30 DPD (SMA-0),0,
REP-311550,LN-211550,CUST-111550,13,4,10096.47,7480.74,2615.73,2024-03-11,480,90+ DPD (NPA / Default),1,2024-06-09
REP-311551,LN-211551,CUST-111551,38,38,33202.62,24774.47,8428.15,2024-12-07,0,Current,0,
REP-311552,LN-211552,CUST-111552,15,13,16734.07,12905.2,3828.87,2024-10-14,46,31-60 DPD (SMA-1),0,
REP-311553,LN-211553,CUST-111553,45,20,16077.42,11942.69,4134.73,2022-11-21,335,90+ DPD (NPA / Default),1,2023-02-19
REP-311554,LN-211554,CUST-111554,27,26,23735.11,19371.25,4363.86,2024-10-24,13,1-30 DPD (SMA-0),0,
REP-311555,LN-211555,CUST-111555,15,14,25153.04,20582.54,4570.5,2024-11-02,29,1-30 DPD (SMA-0),0,
REP-311556,LN-211556,CUST-111556,30,30,97509.69,73395.22,24114.47,2024-11-19,0,Current,0,
REP-311557,LN-211557,CUST-111557,25,25,18065.83,14133.09,3932.74,2024-12-01,0,Current,0,
REP-311558,LN-211558,CUST-111558,46,45,57101.61,45485.75,11615.86,2024-11-03,23,1-30 DPD (SMA-0),0,
REP-311559,LN-211559,CUST-111559,16,16,10347.7,7171.94,3175.76,2024-12-07,0,Current,0,
REP-311560,LN-211560,CUST-111560,18,18,10379.64,7772.26,2607.38,2024-12-01,0,Current,0,
REP-311561,LN-211561,CUST-111561,19,17,7055.57,5077.62,1977.95,2024-10-12,50,31-60 DPD (SMA-1),0,
REP-311562,LN-211562,CUST-111562,26,26,49889.85,39424.73,10465.12,2024-11-22,0,Current,0,
REP-311563,LN-211563,CUST-111563,17,15,6015.34,4629.58,1385.76,2024-10-07,37,31-60 DPD (SMA-1),0,
REP-311564,LN-211564,CUST-111564,27,27,39164.87,30760.35,8404.52,2024-11-28,0,Current,0,
REP-311565,LN-211565,CUST-111565,12,11,11644.34,8709.67,2934.67,2023-11-04,5,1-30 DPD (SMA-0),0,
REP-311566,LN-211566,CUST-111566,47,46,18299.67,14263.89,4035.78,2024-11-11,9,1-30 DPD (SMA-0),0,
REP-311567,LN-211567,CUST-111567,41,40,12765.65,10194.02,2571.63,2024-10-30,21,1-30 DPD (SMA-0),0,
REP-311568,LN-211568,CUST-111568,24,24,43550.86,31404.68,12146.18,2023-08-03,0,Current,0,
REP-311569,LN-211569,CUST-111569,25,22,113495.01,86000.36,27494.65,2024-09-06,69,61-90 DPD (SMA-2),0,
REP-311570,LN-211570,CUST-111570,34,34,76613.92,53745.21,22868.71,2024-11-18,0,Current,0,
REP-311571,LN-211571,CUST-111571,14,13,4394.4,3293.05,1101.35,2024-11-10,22,1-30 DPD (SMA-0),0,
REP-311572,LN-211572,CUST-111572,15,14,22070.55,15388.23,6682.32,2024-11-17,20,1-30 DPD (SMA-0),0,
REP-311573,LN-211573,CUST-111573,36,35,25742.97,18355.4,7387.57,2024-03-11,22,1-30 DPD (SMA-0),0,
REP-311574,LN-211574,CUST-111574,41,41,113994.44,87879.73,26114.71,2024-11-30,0,Current,0,
REP-311575,LN-211575,CUST-111575,22,22,17275.04,13967.67,3307.37,2024-11-23,0,Current,0,
REP-311576,LN-211576,CUST-111576,33,33,16265.95,12771.24,3494.71,2024-11-27,0,Current,0,
REP-311577,LN-211577,CUST-111577,19,19,26028.48,19255.87,6772.61,2024-12-19,0,Current,0,
REP-311578,LN-211578,CUST-111578,24,22,33003.77,26320.68,6683.09,2023-08-04,43,31-60 DPD (SMA-1),0,
REP-311579,LN-211579,CUST-111579,20,20,52089.41,40202.98,11886.43,2024-12-10,0,Current,0,
REP-311580,LN-211580,CUST-111580,24,23,13423.3,9198.3,4225.0,2024-04-01,4,1-30 DPD (SMA-0),0,
REP-311581,LN-211581,CUST-111581,27,27,27349.35,20000.46,7348.89,2024-11-21,0,Current,0,
REP-311582,LN-211582,CUST-111582,24,7,35776.61,28875.0,6901.61,2022-08-31,155,90+ DPD (NPA / Default),1,2022-11-29
REP-311583,LN-211583,CUST-111583,36,34,3416.83,2414.34,1002.49,2024-09-28,54,31-60 DPD (SMA-1),0,
REP-311584,LN-211584,CUST-111584,31,31,12263.2,9890.38,2372.82,2024-11-26,0,Current,0,
REP-311585,LN-211585,CUST-111585,45,45,7593.16,5267.64,2325.52,2024-11-24,0,Current,0,
REP-311586,LN-211586,CUST-111586,32,32,35379.58,25033.61,10345.97,2024-12-02,0,Current,0,
REP-311587,LN-211587,CUST-111587,21,21,2422.63,1892.17,530.46,2024-12-10,0,Current,0,
REP-311588,LN-211588,CUST-111588,16,15,8142.17,5609.15,2533.02,2024-11-08,6,1-30 DPD (SMA-0),0,
REP-311589,LN-211589,CUST-111589,36,36,103640.49,71207.18,32433.31,2024-11-23,0,Current,0,
REP-311590,LN-211590,CUST-111590,31,29,37083.23,29542.73,7540.5,2024-09-19,38,31-60 DPD (SMA-1),0,
REP-311591,LN-211591,CUST-111591,43,41,52161.05,37279.39,14881.66,2024-10-03,51,31-60 DPD (SMA-1),0,
REP-311592,LN-211592,CUST-111592,24,23,76020.75,60625.45,15395.3,2024-01-26,2,1-30 DPD (SMA-0),0,
REP-311593,LN-211593,CUST-111593,36,35,145607.28,108904.47,36702.81,2024-10-24,25,1-30 DPD (SMA-0),0,
REP-311594,LN-211594,CUST-111594,27,27,68219.08,52732.64,15486.44,2024-12-04,0,Current,0,
REP-311595,LN-211595,CUST-111595,33,33,62016.91,49434.85,12582.06,2024-12-03,0,Current,0,
REP-311596,LN-211596,CUST-111596,36,36,9021.52,6457.52,2564.0,2024-06-11,0,Current,0,
REP-311597,LN-211597,CUST-111597,20,19,28130.2,22010.49,6119.71,2024-11-13,27,1-30 DPD (SMA-0),0,
REP-311598,LN-211598,CUST-111598,17,17,42323.6,31559.25,10764.35,2024-12-12,0,Current,0,
REP-311599,LN-211599,CUST-111599,12,11,67153.91,53706.22,13447.69,2024-11-25,20,1-30 DPD (SMA-0),0,
REP-311600,LN-211600,CUST-111600,28,28,43582.12,35469.24,8112.88,2024-11-23,0,Current,0,
REP-311601,LN-211601,CUST-111601,36,36,139167.29,110300.92,28866.37,2024-12-09,0,Current,0,
REP-311602,LN-211602,CUST-111602,15,13,1210.58,903.42,307.16,2024-10-17,48,31-60 DPD (SMA-1),0,
REP-311603,LN-211603,CUST-111603,16,16,23350.26,16653.49,6696.77,2024-12-02,0,Current,0,
REP-311604,LN-211604,CUST-111604,28,27,15534.17,11690.27,3843.9,2024-10-25,14,1-30 DPD (SMA-0),0,
REP-311605,LN-211605,CUST-111605,18,18,3176.18,2343.96,832.22,2024-12-06,0,Current,0,
REP-311606,LN-211606,CUST-111606,36,34,9803.4,6694.6,3108.8,2024-10-04,42,31-60 DPD (SMA-1),0,
REP-311607,LN-211607,CUST-111607,37,36,208159.11,142942.79,65216.32,2024-10-22,3,1-30 DPD (SMA-0),0,
REP-311608,LN-211608,CUST-111608,16,15,8626.4,6805.5,1820.9,2024-11-03,11,1-30 DPD (SMA-0),0,
REP-311609,LN-211609,CUST-111609,12,12,3543.35,2425.08,1118.27,2024-12-12,0,Current,0,
REP-311610,LN-211610,CUST-111610,14,14,15824.05,11637.6,4186.45,2024-12-19,0,Current,0,
REP-311611,LN-211611,CUST-111611,36,8,14266.48,11316.22,2950.26,2022-07-21,529,90+ DPD (NPA / Default),1,2022-10-19
REP-311612,LN-211612,CUST-111612,40,40,38929.69,29900.13,9029.56,2024-12-13,0,Current,0,
REP-311613,LN-211613,CUST-111613,41,41,17424.66,13818.05,3606.61,2024-11-15,0,Current,0,
REP-311614,LN-211614,CUST-111614,21,21,13128.6,9801.35,3327.25,2024-12-09,0,Current,0,
REP-311615,LN-211615,CUST-111615,30,30,18394.71,14270.86,4123.85,2024-11-23,0,Current,0,
REP-311616,LN-211616,CUST-111616,39,39,15482.57,12511.21,2971.36,2024-11-19,0,Current,0,
REP-311617,LN-211617,CUST-111617,13,12,12215.16,9481.37,2733.79,2024-11-02,3,1-30 DPD (SMA-0),0,
REP-311618,LN-211618,CUST-111618,24,24,24886.67,19665.43,5221.24,2024-12-08,0,Current,0,
REP-311619,LN-211619,CUST-111619,31,30,18425.77,15019.83,3405.94,2024-11-08,26,1-30 DPD (SMA-0),0,
REP-311620,LN-211620,CUST-111620,41,38,78563.58,62025.56,16538.02,2024-09-12,71,61-90 DPD (SMA-2),0,
REP-311621,LN-211621,CUST-111621,15,15,42104.08,28923.84,13180.24,2024-12-18,0,Current,0,
REP-311622,LN-211622,CUST-111622,36,36,62538.58,48744.47,13794.11,2024-11-26,0,Current,0,
REP-311623,LN-211623,CUST-111623,43,43,78584.87,54821.33,23763.54,2024-11-12,0,Current,0,
REP-311624,LN-211624,CUST-111624,28,26,106515.74,85004.66,21511.08,2024-10-16,40,31-60 DPD (SMA-1),0,
REP-311625,LN-211625,CUST-111625,17,17,6841.99,4765.83,2076.16,2024-11-28,0,Current,0,
REP-311626,LN-211626,CUST-111626,35,35,33497.83,24755.91,8741.92,2024-12-14,0,Current,0,
REP-311627,LN-211627,CUST-111627,19,18,141144.62,113020.08,28124.54,2024-11-08,12,1-30 DPD (SMA-0),0,
REP-311628,LN-211628,CUST-111628,47,47,192443.81,155949.32,36494.49,2024-12-11,0,Current,0,
REP-311629,LN-211629,CUST-111629,34,34,77450.41,60815.6,16634.81,2024-11-26,0,Current,0,
REP-311630,LN-211630,CUST-111630,24,24,15830.7,12551.63,3279.07,2024-10-14,0,Current,0,
REP-311631,LN-211631,CUST-111631,20,18,24322.23,17122.59,7199.64,2024-10-19,40,31-60 DPD (SMA-1),0,
REP-311632,LN-211632,CUST-111632,46,46,76571.86,60990.38,15581.48,2024-12-07,0,Current,0,
REP-311633,LN-211633,CUST-111633,36,34,16708.23,12814.17,3894.06,2024-02-06,48,31-60 DPD (SMA-1),0,
REP-311634,LN-211634,CUST-111634,37,37,72289.21,54365.59,17923.62,2024-11-25,0,Current,0,
REP-311635,LN-211635,CUST-111635,36,35,14869.58,11338.13,3531.45,2024-07-23,20,1-30 DPD (SMA-0),0,
REP-311636,LN-211636,CUST-111636,26,26,33420.88,24315.69,9105.19,2024-11-30,0,Current,0,
REP-311637,LN-211637,CUST-111637,42,40,17510.68,13775.92,3734.76,2024-10-03,51,31-60 DPD (SMA-1),0,
REP-311638,LN-211638,CUST-111638,23,23,9543.09,6928.28,2614.81,2024-12-11,0,Current,0,
REP-311639,LN-211639,CUST-111639,36,10,2101.75,1585.03,516.72,2021-11-03,407,90+ DPD (NPA / Default),1,2022-02-01
REP-311640,LN-211640,CUST-111640,15,14,8427.23,6667.98,1759.25,2024-11-21,4,1-30 DPD (SMA-0),0,
REP-311641,LN-211641,CUST-111641,14,3,1401.14,1056.28,344.86,2024-01-21,530,90+ DPD (NPA / Default),1,2024-04-20
REP-311642,LN-211642,CUST-111642,36,36,38825.3,29922.36,8902.94,2024-01-31,0,Current,0,
REP-311643,LN-211643,CUST-111643,36,36,14446.09,10727.19,3718.9,2024-12-05,0,Current,0,
